"muni","cod_via","prov","old","new","old_date","new_date"
31010,20,"navarra","FORU PLAZA","FORU PLAZA/PLAZA DE LOS FUEROS",20101231,20110630
31010,201,"navarra","ARABA","ARABA/ALAVA",20101231,20110630
31010,210,"navarra","ERLATEGI","ERLATEGI/ERLATAI",20101231,20110630
31010,23,"navarra","GIPUZKOA","GIPUZKOA/GUIPUZCOA",20101231,20110630
31010,27,"navarra","INTSAUSTIA ZEHARBIDEA","INTSAUSTIA ZEHARBIDEA/TRAVESIA INCHOSTIA",20101231,20110630
31010,35,"navarra","NAFARROA","NAFARROA/NAVARRA",20101231,20110630
31010,36,"navarra","IRUNEKO ETORBIDEA","IRUNEKO ETORBIDEA/AVENIDA DE PAMPLONA",20101231,20110630
31010,37,"navarra","BAKE","BAKE/DE LA PAZ",20101231,20110630
31010,44,"navarra","EGUBERA","EGUBERA/SOLANA",20101231,20110630
31010,46,"navarra","GURUTZE SANTUAREN","GURUTZU SANTUAREN/SANTA CRUZ",20101231,20110630
31010,47,"navarra","OTADIKO KRISTO SANTUAREN","OTADIKO KRISTO SANTUAREN/SANTO CRISTO DE OTADIA",20101231,20110630
31010,48,"navarra","TEILERIAKO ALDAPA","TEILEIRIAKO ALDAPA/TEXERIA",20101231,20110630
31010,52,"navarra","BEHEKO BENTA","BEHEKO BENTA/VENTA ABAJO",20101231,20110630
31010,7,"navarra","ARKURUTZETAZPI","ARKURUTZETAZPI/ARCUCETAZPI",20101231,20110630
31059,10,"navarra","SAN BLAS","SAN BLAS/DONE BLAS KARRIKA",20101231,20110630
31059,13,"navarra","CASTILLO (EL)","CASTILLO (EL)/GAZTULUKO KARRIKA",20101231,20110630
31059,14,"navarra","REGUETXO (EL)","REGUETXO (DEL)/ERREKAXKAKO BIDEA",20101231,20110630
31059,15,"navarra","VILLA (LA)","VILLA (LA)/HERRIKO PLAZTA",20101231,20110630
31059,19,"navarra","BARACETA","BARACETA/BARATZETA PLAZTA",20101231,20110630
31059,2,"navarra","MEDIO (EL)","MEDIO (DEL)/ERDIKO KARRIKA",20101231,20110630
31059,21,"navarra","CERCA (LA)","CERCA (LA)/HESIKO KARRIKA",20101231,20110630
31059,22,"navarra","PADRE TOMAS DE BURGUI","PADRE TOMAS DE BURGUI/AITA TOMAS BURGIKOAREN PLAZT",20101231,20110630
31059,3,"navarra","MAYOR","MAYOR/KARRIKA NAGUSIA",20101231,20110630
31059,4,"navarra","PENA (LA)","PENA (LA)/MARKUKANA",20101231,20110630
31059,5,"navarra","NUEVA","NUEVA/KARRIKA BERRIA",20101231,20110630
31059,9,"navarra","CRUZ (LA)","CRUZ (LA)/KRUTXEKO KARRIKA",20101231,20110630
3105,388,"alicante","PARTIDA CAMINO TOSCAR","CAMINO TOSCAR LEL",20101231,20110630
31149,119,"navarra","LEITZELARREKO ERREPIDEA","LEITZALARREKO ERREPIDEA",20101231,20110630
31149,121,"navarra","LANDABEKOA KALEA","LANDA BEHEKOA KALEA",20101231,20110630
31149,39,"navarra","SAN MIGUEL KALEA","DONE MIKEL KALEA",20101231,20110630
31149,4,"navarra","ELGOYEN KALEA","ELGOIEN KALEA",20101231,20110630
31149,5,"navarra","OBISPO HUARTE KALEA","UHARTE GOTZAINA KALEA",20101231,20110630
31159,58,"navarra","SIELVA","CAMINO DE SIELVA",20101231,20110630
31215,16,"navarra","EBRO (EL)","PASEO DEL EBRO",20101231,20110630
31215,21,"navarra","ESTELLA","CARRETERA DE ESTELLA",20101231,20110630
31215,26,"navarra","CONSTITUCION (LA)","CONSTITUCION",20101231,20110630
31215,29,"navarra","MADERA (LA)","MADERA",20101231,20110630
31229,3,"navarra","ALEGRE","SAN NICOLAS DE BARI",20101231,20110630
31250,47,"navarra","XANTELERREKA/ELZAURDIA AUZOA","ELTZAURDIA AUZOA",20101231,20110630
32009,656,"ourense","TREMINA (DE)","TREMINA",20101231,20110630
32081,161,"ourense","CARRETEIRA-MUGARES (A)","TRAVESIA DE MUGARES",20101231,20110630
32081,187,"ourense","CARRETEIRA-PUGA (A)","TRAVESIA DE PUGA",20101231,20110630
32081,196,"ourense","CARRETEIRA-MOREIRAS (A)","AVENIDA ELADIO SABUCEDO",20101231,20110630
32081,198,"ourense","EIREXA (A)","IGREXA (A)",20101231,20110630
32081,208,"ourense","EIREXA VELLA","IGREXA VELLA",20101231,20110630
32088,744,"ourense","MANUELA DOMINGUEZ MONDELO","CONSTITUCION (DE LA)",20101231,20110630
33019,114,"asturias","POLEDURA LA","POLEDURA",20101231,20110630
33019,121,"asturias","RAICEDO","RAICEU",20101231,20110630
33019,175,"asturias","CASTIELLO","CASTIELLU",20101231,20110630
33019,19,"asturias","BARRIU DEL CARME EL","CARME EL",20101231,20110630
33019,51,"asturias","ESLABAYU","ESLLAVAYU (L')",20101231,20110630
33019,601,"asturias","LUE","LLUE",20101231,20110630
33019,626,"asturias","CONLLEDO","CONYEU",20101231,20110630
33019,628,"asturias","BELDREDO","BELDREU",20101231,20110630
33031,2123,"asturias","JOSE MARIA FERNANDEZ LADREDA","MAXIMINO GONZALEZ FELGUEROSO",20101231,20110630
33036,671,"asturias","HERMANOS POLA","ANGEL POLA",20101231,20110630
34017,188,"palencia","CIRCUNVALACION","NACHO VICIOSA",20101231,20110630
34017,27,"palencia","JOSE ANTONIO","PUERTAS DE SANTA EUGENIA",20101231,20110630
34055,82,"palencia","SOLANA","OBISPO GERARDO MELGAR VICIOSA",20101231,20110630
34089,14,"palencia","GENERALISIMO","IGLESIA (DE LA)",20101231,20110630
34089,28,"palencia","MARQUES DE ESTELLA","SOL (EL)",20101231,20110630
34089,29,"palencia","COMANDANTE RAMIREZ","CAMINO DE SANTIAGO",20101231,20110630
34089,32,"palencia","JOSE ANTONIO","PAZ (LA)",20101231,20110630
34089,35,"palencia","CONDE DE VALLELLANO","ESPERANZA",20101231,20110630
34089,37,"palencia","CALVO SOTELO","PISUERGA",20101231,20110630
34089,38,"palencia","GENERAL MOLA","VALLARNA",20101231,20110630
34120,377,"palencia","NTRA. SRA. DE ROCAMADOR","NUESTRA SENORA DE ROCAMADOR",20101231,20110630
34120,575,"palencia","ORFRBRES (DE LOS)","ORFEBRES (DE LOS)",20101231,20110630
34120,598,"palencia","HIJAS DE LA CARIDAD (DE LAS)","HIJAS DE LA CARIDAD",20101231,20110630
35009,61,"las palmas","DIEGO TRUJILLO","ALCALDE DIEGO TRUJILLO",20101231,20110630
35009,925,"las palmas","SECUNDITO MORENO","SEGUNDITO MORENO",20101231,20110630
35014,1983,"las palmas","COTO DE LOS CAMACHO","COTO DE LOS CAMACHOS",20101231,20110630
35014,2025,"las palmas","LOS HERNANDEZ","HERNANDEZ (LOS)",20101231,20110630
35016,3129,"las palmas","MUNICIPAL JUAN MACHADO","JUAN SANTANA VEGA, ALCALDE",20101231,20110630
35017,9505,"las palmas","AEROPUERTO","INSTALACIONES DEL AEROPUERTO",20101231,20110630
35032,188,"las palmas","ERA (LA)","ERA DEL ZUMACAL",20101231,20110630
35033,1840,"las palmas","LONGUERA (LA)","LONGUERA DE LAGUNETAS",20101231,20110630
36035,259,"pontevedra","ESCONTRIJO (DO)","ESCONTRINO (DO)",20101231,20110630
36042,752,"pontevedra","DA IGREXA","D. ENRIQUE RODRIGUEZ TRONCOSO",20101231,20110630
36045,1223,"pontevedra","MATO PANASCO (DO)","EIDO DE MENESES",20101231,20110630
36045,1226,"pontevedra","BARRANCA DE COBAS","BARRANCA DE COVAS",20101231,20110630
36045,1240,"pontevedra","BALDRAVON (DE)","VALDRAVON (DE)",20101231,20110630
36045,1310,"pontevedra","CANOTEIRA (DA)","CARRIZAS DE ABAIXO (DOS)",20101231,20110630
36045,1372,"pontevedra","SUBIDA AO POUSADOURO","POUSADOURO (AO)",20101231,20110630
36045,1414,"pontevedra","LINAREGO (DO)","TARRASTAL (DO)",20101231,20110630
36057,3034,"pontevedra","NOGUEIRA DE ARRIBA","CAMPINO (DO)",20101231,20110630
36057,5254,"pontevedra","TOMAS A ALONSO","CELSO RIVAS PEREZ",20101231,20110630
36057,577,"pontevedra","PASTORA 1","GENARO BORRAS SANJURJO",20101231,20110630
36057,632,"pontevedra","PROVINCIAL","EMILIA PARDO BAZAN",20101231,20110630
36057,9816,"pontevedra","CARRETERA PROVINCIAL 1","JESUSA ALFAU GALVAN",20101231,20110630
36057,9817,"pontevedra","CARRETERA PROVINCIAL 2","M VICTORIA DE LA FUENTE",20101231,20110630
36057,9818,"pontevedra","CARRETERA PROVINCIAL 3","JOSEFA ESTARQUE VILA",20101231,20110630
37109,5,"salamanca","ELEUTERIO MARTIN","PLAZUELA SOLANO",20101231,20110630
37181,12,"salamanca","ESPARRAMERA","ESPANA",20101231,20110630
37202,30,"salamanca","EMBAJADOR LUIS I. RODRIGUEZ","EMBAJADOR",20101231,20110630
37274,332,"salamanca","EXPOLIO","GIBRALTAR",20101231,20110630
37274,4795,"salamanca","PROFESOR PRIETO CARRASCO","ALCALDE PRIETO CARRASCO",20101231,20110630
37274,4838,"salamanca","GRAN CAPITAN","HERMANAS FIDALGO MORALES",20101231,20110630
37274,5180,"salamanca","STRASBURGO","ESTRASBURGO",20101231,20110630
37274,5199,"salamanca","HENRY COLLET","HENRI COLLET",20101231,20110630
38018,529,"santa cruz de tenerife","PEATONAL LA IGLESIA","IGLESIA (LA)",20101231,20110630
38023,1422,"santa cruz de tenerife","ERA DE TABARES (LA)","ARANDANO (EL)",20101231,20110630
38023,3560,"santa cruz de tenerife","ASCHE","ASCHE-LA MILAGROSA",20101231,20110630
38024,304,"santa cruz de tenerife","GUAYAFANTA (PROLONGACION)","GUAIRIN",20101231,20110630
38034,133,"santa cruz de tenerife","A","FISCAL TEMISTOCLES DIAZ-LLANOS ORAMAS",20101231,20110630
38034,134,"santa cruz de tenerife","B","FRANCISCO ORAMAS TORRES",20101231,20110630
38034,135,"santa cruz de tenerife","C","ISMAEL PEREZ PEREZ",20101231,20110630
39002,17,"cantabria","JOSE ANTONIO","COMERCIO (DEL)",20101231,20110630
39002,19,"cantabria","MARTIN RUIZ ARENADO","PROGRESO (DEL)",20101231,20110630
39002,23,"cantabria","ONESIMO REDONDO","8 DE SEPTIEMBRE",20101231,20110630
39002,26,"cantabria","QUEIPO DE LLANO","PLAZA (DE LA)",20101231,20110630
39002,5,"cantabria","CALVO SOTELO","CANTARRANAS",20101231,20110630
3902,12,"alicante","ESCULTOR MANUEL RIVERA GIRONA","ESCULTOR MANUEL RIBERA GIRONA",20101231,20110630
3902,212,"alicante","SALCILLO","SALZILLO",20101231,20110630
40142,10,"segovia","IGLESIA","IGLESIA (DE LA)",20101231,20110630
40142,12,"segovia","SUSTENTA","SUSTENTO",20101231,20110630
40142,16,"segovia","RIO","RIO (DEL)",20101231,20110630
40142,8,"segovia","FRAILES","FRAILES (LOS)",20101231,20110630
40142,9,"segovia","FUENTE","FUENTE (LA)",20101231,20110630
40155,369,"segovia","VALLEJO GARCIA","DYC",20101231,20110630
40158,20,"segovia","PLAZA","MAYOR",20101231,20110630
40194,3950,"segovia","SAN GEROTEO","MADRE CANDIDA (LA)",20101231,20110630
40225,179,"segovia","VIA DE SERVICIO CARRETERA DE LA CORUNA","CORUNA",20101231,20110630
41004,5990,"sevilla","POLIGONO PIEDRA HINCADA DOS","PIEDRA HINCADA DOS",20101231,20110630
41058,3240,"sevilla","MANUEL LOZANO 'QUIQUITO'","MANUEL LOZANO 'KIKITO'",20101231,20110630
41060,355,"sevilla","FERIA (LA)","MAESTRO ALBERTO BELLIDO",20101231,20110630
41069,2490,"sevilla","LOPEZ DE ARNEDO","ANTONIO CRUZADO, CRONISTA DE LA VILLA",20101231,20110630
41087,629,"sevilla","SEVILLA HUELVA","A 472",20101231,20110630
41087,744,"sevilla","RANCHOS (LOS) (A)","SIERRA DE CAZORLA",20101231,20110630
41087,745,"sevilla","RANCHOS (LOS) B","SIERRA DE GRAZALEMA",20101231,20110630
41087,746,"sevilla","RANCHOS (LOS) C","SIERRA DE ANDUJAR",20101231,20110630
41087,747,"sevilla","RANCHOS (LOS) D","MONTES DE MALAGA",20101231,20110630
41087,748,"sevilla","RANCHOS (LOS) E","SIERRA DE LAS NIEVES",20101231,20110630
41087,749,"sevilla","RANCHOS (LOS) F","SIERRA DE CASTRIL",20101231,20110630
41087,751,"sevilla","RANCHOS (LOS) H","SIERRA MAGINA",20101231,20110630
41087,752,"sevilla","RANCHOS (LOS) I","SIERRA DE BAZA",20101231,20110630
41087,753,"sevilla","RANCHOS (LOS) J","PICOS DE AROCHE",20101231,20110630
41087,754,"sevilla","RANCHOS (LOS) K","SIERRA DE ARACENA",20101231,20110630
41087,755,"sevilla","RANCHOS (LOS) L","SIERRA DE HORNACHUELOS",20101231,20110630
41087,756,"sevilla","RANCHOS (LOS) M","ALCORNOCALES (LOS)",20101231,20110630
41087,757,"sevilla","RANCHOS (LOS) N","CABO DE GATA",20101231,20110630
41091,1570,"sevilla","GENERAL CHAMORRO MARTINEZ","CISNEO ALTO",20101231,20110630
41091,1574,"sevilla","GENERAL LUIS ALARCON DE LA LASTRA","PARQUE AMATE",20101231,20110630
41091,1576,"sevilla","GENERAL MARTINEZ VARA DEL REY","IMAGINERO LUIS ALVAREZ DUARTE",20101231,20110630
41091,1949,"sevilla","JUAN DE LUGO","TORRIJOS",20101231,20110630
41091,2852,"sevilla","PEDRO GUAL VILLALBI","TRABAJADORES INMIGRANTES",20101231,20110630
41091,3521,"sevilla","SANCHO DAVILA","PUEBLO PALESTINO",20101231,20110630
41091,4787,"sevilla","DESCUBRIMIENTOS (DE LOS)","CAMINO DE LOS DESCUBRIMIENTOS",20101231,20110630
41091,631,"sevilla","CAPITAN TASSARA BUIZA","DOCTOR CARLOS INFANTE",20101231,20110630
41091,632,"sevilla","CAPITAN VIGUERAS","BARTOLOME DE MEDINA",20101231,20110630
41091,6831,"sevilla","PROFESOR GUTIERREZ-ALVIZ ARMARIO","PROFESOR FAUSTINO GUTIERREZ ALVIZ Y ARMARIO",20101231,20110630
42007,3,"soria","PRIMO DE RIVERA","MAGDALENA",20101231,20110630
42007,35,"soria","TRAS REAL","SANTO DOMINGO",20101231,20110630
43109,6,"tarragona","MARTIRS","MAJOR",20101231,20110630
43123,4035,"tarragona","ROURES, DELS","ROURES (DELS)",20101231,20110630
43161,9190,"tarragona","PARTIDA PALAUDERREIG DE DALT","PARTIDA PALAU DE REIG",20101231,20110630
43907,18,"tarragona","COMPTE DE LLAR","COMTE DE LLAR",20101231,20110630
44004,29,"teruel","COSTERETAS","HORNO",20101231,20110630
44008,16,"teruel","JUAN RIVERA","CONVENTO (DEL)",20101231,20110630
45009,42,"toledo","RAMON Y CAJAL","SANTIAGO RAMON Y CAJAL",20101231,20110630
45020,194,"toledo","NAVEZUELA","NAVEZUELAS",20101231,20110630
45034,228,"toledo","MIGUEL DELIBES","COLEGIOS (DE LOS)",20101231,20110630
45040,150,"toledo","MIRADOR-P","MIRADOR-CALLE 9",20101231,20110630
45040,151,"toledo","MIRADOR-Q","MIRADOR-CALLE 1",20101231,20110630
45040,152,"toledo","MIRADOR-R","MIRADOR-CALLE 2",20101231,20110630
45040,153,"toledo","MIRADOR-S","MIRADOR-CALLE 3",20101231,20110630
45040,154,"toledo","MIRADOR-T","MIRADOR-CALLE 4",20101231,20110630
45040,155,"toledo","MIRADOR-U","MIRADOR-CALLE 5",20101231,20110630
45040,156,"toledo","MIRADOR-V","MIRADOR-CALLE 6",20101231,20110630
45040,157,"toledo","MIRADOR-X","MIRADOR-CALLE 7",20101231,20110630
45040,158,"toledo","MIRADOR-Y","MIRADOR-CALLE 8",20101231,20110630
45040,159,"toledo","MIRADOR-Z","MIRADOR-CALLE 11",20101231,20110630
45128,213,"toledo","TOREROS","TOREROS (DE LOS)",20101231,20110630
45148,14,"toledo","PRIMO DE RIVERA","TOLEDO. R",20101231,20110630
45158,314,"toledo","HERMANOS CALDERON","VOLUNTARIOS DE PROTECCION CIVIL",20101231,20110630
45163,763,"toledo","CAMINO CORDEL","CORDEL",20101231,20110630
46005,1015,"valencia","MOLLONS (DELS)","DELS MOLLONS",20101231,20110630
46005,1018,"valencia","SEDAVI (DE)","SEDAVI DE",20101231,20110630
46005,1025,"valencia","SILLA (DE)","SILLA DE",20101231,20110630
46005,1030,"valencia","MISLATA (DE)","MISLATA DE",20101231,20110630
46005,1290,"valencia","ESTE (DEL)","ESTE DEL",20101231,20110630
46005,1400,"valencia","HORTA (DE L')","DE L'HORTA",20101231,20110630
46005,1415,"valencia","PICASSENT (DE)","PICASSENT DE",20101231,20110630
46005,1450,"valencia","TANCAETA (LA)","TANCAETA DE LA",20101231,20110630
46005,150,"valencia","FORMENT MARTI, FCO.","FORMENT MARTI FRANCISCO",20101231,20110630
46005,1590,"valencia","MAULETS (DELS)","MAULETS DELS",20101231,20110630
46005,1770,"valencia","SABATER FORNES, DR.","DOCTOR SABATER FORNES",20101231,20110630
46005,1825,"valencia","PALMERAS (LAS)","PALMERAS LAS",20101231,20110630
46005,1860,"valencia","MARTINEZ MEDINA, TOMAS","MARTINEZ MEDINA TOMAS",20101231,20110630
46005,1920,"valencia","GERMANIES (DE LES)","DE LES GERMANIES",20101231,20110630
46005,2070,"valencia","MUSICA (DE LA)","MUSICA DE LA",20101231,20110630
46005,2340,"valencia","PEROLERS (DELS)","PEROLERS DELS",20101231,20110630
46005,2490,"valencia","CANALEJAS","CANALEJAS, EDUARDO",20101231,20110630
46005,2550,"valencia","PAZ (LA)","PAZ LA",20101231,20110630
46005,2580,"valencia","SALVADOR (DEL)","SALVADOR DEL",20101231,20110630
46005,2670,"valencia","ALDAYA","ALDAIA",20101231,20110630
46005,3030,"valencia","BOBALAR","BOVALAR",20101231,20110630
46005,3220,"valencia","PALLETER (EL)","PALLETER EL",20101231,20110630
46005,4030,"valencia","BAIX SEGURA (DEL)","BAIX SEGURA DEL",20101231,20110630
46005,4040,"valencia","PROGRES","PROGRES DEL",20101231,20110630
46005,4090,"valencia","HORT DE SANT JOSEP (L')","L'HORT DE SAN JOSEP",20101231,20110630
46005,5000,"valencia","ALBAL (D')","D'ALBAL",20101231,20110630
46005,5005,"valencia","PAIPORTA (DE)","PAIPORTA DE",20101231,20110630
46005,5010,"valencia","BENIPARRELL (DE)","BENIPARRELL DE",20101231,20110630
46005,5015,"valencia","TRAVESIA DEL BOBALAR","BOVALAR DEL",20101231,20110630
46005,5030,"valencia","DEL ROSER","ROSER DEL",20101231,20110630
46005,5035,"valencia","DEL RASPALL","RASPALL DEL",20101231,20110630
46005,5040,"valencia","DE LA GALOTXA","GALOTXA DE LA",20101231,20110630
46005,5045,"valencia","DE LA PILOTA VALENCIANA","PILOTA VALENCIANA DE LA",20101231,20110630
46005,5050,"valencia","DEL TRINQUET","TRINQUET DEL",20101231,20110630
46005,5055,"valencia","DEL RECTOR ANTONIO SANCHO BUENO","RECTOR ANTONIO SANCHO BUENO",20101231,20110630
46005,5070,"valencia","DE LA LLIBERTAT","LLIBERTAT DE LA",20101231,20110630
46005,5080,"valencia","DEL 8 DE MARC","8 DE MARC DEL",20101231,20110630
46005,5085,"valencia","DE RIGOBERTA MENCHU","RIGOBERTA MENCHU DE",20101231,20110630
46005,5090,"valencia","DE LA MESTRA ISABEL LOPEZ EBOLE","MESTRA ISABEL LOPEZ EBOLE DE LA",20101231,20110630
46005,5600,"valencia","EUROPA","D'EUROPA",20101231,20110630
46005,5650,"valencia","VALENCIA C.F.","VALENCIA CF",20101231,20110630
46005,5750,"valencia","LLEVANT U.D.","LLEVANT UD",20101231,20110630
46005,60,"valencia","TARREGA BARBERA","FRANCISCO TARREGA BARBERA",20101231,20110630
46064,87,"valencia","DE LA IGLESIA","IGLESIA",20101231,20110630
46109,10035,"valencia","REY DON JUAN CARLOS","REY DON JUAN CARLOS I",20101231,20110630
46109,10110,"valencia","ANTIGUA TEJERIA (EL TUT)","ANTIGUA TEJERIA DE EL TUT",20101231,20110630
46125,46,"valencia","DE CULLERA","DE TOMAS CATALAN SIMO",20101231,20110630
46126,388,"valencia","EN PROYECTO N 1 SECTOR SUR","CLARA CAMPOAMOR",20101231,20110630
46130,161,"valencia","HORT DE SENABRE","PALOMA (DE LA)",20101231,20110630
46138,2,"valencia","SAN MIGUEL","SANT MIQUEL",20101231,20110630
46138,26,"valencia","SAN ROQUE","SANT ROC",20101231,20110630
46138,3,"valencia","SAN ANTONI","SANT ANTONI",20101231,20110630
46138,4,"valencia","SAN VICENTE","SANT VICENT",20101231,20110630
46147,1513,"valencia","ADEMUZ (D')","GOBI (D'EL)",20101231,20110630
46147,1555,"valencia","XOPADA (DE LA)","FARTET (DEL)",20101231,20110630
46147,1592,"valencia","ORIENT (D')","LLUC DE RIU (DEL)",20101231,20110630
46147,1616,"valencia","MIQUELET (DEL)","LLOP DE RIU (DEL)",20101231,20110630
46147,1668,"valencia","ROSERAL (DEL)","RAP (DEL)",20101231,20110630
46147,1670,"valencia","RUSSAFA (DE)","MOLLERA (DE LA)",20101231,20110630
46147,1700,"valencia","SAIDIA (DE)","LLUC (DEL)",20101231,20110630
46147,1777,"valencia","CHULILLA (DE)","MADRILLA (DE LA)",20101231,20110630
46202,1725,"valencia","MAYOR (LLOMA LLARGA I)","DE LA JARA (LLOMA LLARGA)",20101231,20110630
46202,586,"valencia","CAMI REIAL","DEL MAGRANER",20101231,20110630
46202,685,"valencia","SENERA (LA)","PINTOR EL GRECO",20101231,20110630
46202,724,"valencia","CHOPOS (LOS)","DE LA SEDA",20101231,20110630
46207,231,"valencia","VIAL NUMERO 5","GUARDIA CIVIL",20101231,20110630
46245,32,"valencia","MARIANO BENLLIURE","ALGIMIA DE ALFARA",20101231,20110630
46250,81478,"valencia","EP ALMIRANTE CRUILLES 21","CESAR SIMON (POETA)",20101231,20110630
46250,81722,"valencia","EP VILLAR DEL ARZOBISPO 19 (FRENTE)","CARMEN FERRES GARCIA-INSA (INDUMENTARISTA)",20101231,20110630
46250,81736,"valencia","EP VICENTE ANON MARCO 15","NASSIO BAYARRI (ESCULTOR)",20101231,20110630
46250,81757,"valencia","EP CASTILLO DE CORBERA (PARALELA)","REMIGIO SOLER TOMAS (PINTOR)",20101231,20110630
46250,81765,"valencia","EP PEDRO CABANES 104 (FRENTE)","JOSE MARIA DESANTES GUANTER (CATEDRATIC)",20101231,20110630
46250,81794,"valencia","EP MALILLA 68","PEDRO CAMARA (PINTOR)",20101231,20110630
46250,81800,"valencia","EP ISLAS CANARIAS 104","JUAN ALFONSO GIL ALBORS (DRAMATURG)",20101231,20110630
47085,3114,"valladolid","PUENTE BONERO","SAN ANTONIO DE PADUA",20101231,20110630
48009,38,"bizkaia","ZULUAGA","ZULOAGA",20101231,20110630
48024,38,"bizkaia","PLAZEA","PLAZA",20101231,20110630
48027,1,"bizkaia","KANPATORROSTETA KALEA","KANPANTORROSTETA KALEA",20101231,20110630
48027,101,"bizkaia","MOMOTXO AUZOA","MOMOTXOETA AUZOA",20101231,20110630
48027,11,"bizkaia","JOSE ANTONIO AGIRRE LEHENDAKARIA KALEA","AGIRRE LEHENDAKARI KALEA",20101231,20110630
48027,110,"bizkaia","LARIZ TORRE KALEA","LARIZTORRE KALEA",20101231,20110630
48027,112,"bizkaia","MURUETA TORRE AUZUNEA","MURUETATORRE AUZUNEA",20101231,20110630
48027,113,"bizkaia","ARRIPUTZUETA AUZUNEA","ARRIPAUSUETA AUZUNEA",20101231,20110630
48027,121,"bizkaia","SAN IGNACIO AUZUNEA","SAN IGNAZIO AUZUNEA",20101231,20110630
48027,126,"bizkaia","SAIBIGAIN KALEA","SAIBI KALEA",20101231,20110630
48027,129,"bizkaia","SANTA LUCIA AUZOA","SANTA LUTZIA AUZOA",20101231,20110630
48027,13,"bizkaia","FRANCISCO IBARRA KALEA","FRANTZISKO IBARRA KALEA",20101231,20110630
48027,130,"bizkaia","AMBROSIO MEABE KALEA","ANBROSIO MEABE KALEA",20101231,20110630
48027,138,"bizkaia","ARTZETAGAN KALEA","ARTZETAUNGANA KALEA",20101231,20110630
48027,146,"bizkaia","JOSEMIEL BARANDIARAN KALEA","JOSE MIEL BARANDIARAN KALEA",20101231,20110630
48027,149,"bizkaia","ARRILUZEA KALEA","ARRILUZEAGA KALEA",20101231,20110630
48027,15,"bizkaia","URKIAGA TORRE KALEA","URKIAGATORRE KALEA",20101231,20110630
48027,152,"bizkaia","SANTA SUSANA KALEA","SANTASUSANOSTE KALEA",20101231,20110630
48027,165,"bizkaia","FAUSTE BEKOA AUZUNEA","FAUSTEBEKOA AUZUNEA",20101231,20110630
48027,17,"bizkaia","ZABALE KALEA","ZABALEKOA KALEA",20101231,20110630
48027,28,"bizkaia","SAN AGUSTINALDE KALEA","SANAGUSTINALDE KALEA",20101231,20110630
48027,29,"bizkaia","FAUSTEKALEA","FAUSTEBIDE KALEA",20101231,20110630
48027,31,"bizkaia","SAN ROKE KALEA","SANROKEBIDE KALEA",20101231,20110630
48027,34,"bizkaia","SANTIKURUTZ AUZOA","SANTI KURUTZ AUZOA",20101231,20110630
48027,36,"bizkaia","ANDRA MARI KALEA","ANDRA MARIA KALEA",20101231,20110630
48027,38,"bizkaia","TABIRAKALEA","TABIRABIDE KALEA",20101231,20110630
48027,4,"bizkaia","ASTOLA BIDEA","ASTOLABIDE KALEA",20101231,20110630
48027,45,"bizkaia","FRAY JUAN DE ZUMARRAGA KALEA","FRAI JUAN ZUMARRAGA KALEA",20101231,20110630
48027,64,"bizkaia","SAN MARTIN ATARIA","SAN MARTINPE PORTALEA",20101231,20110630
48027,7,"bizkaia","BRUNO MAURICIO ZABALA KALEA","BRUNO MAURIZIO ZABALA KALEA",20101231,20110630
48027,70,"bizkaia","ZEHARMENDIETA KALEA","ZIRARMENDIETA KALEA",20101231,20110630
48027,84,"bizkaia","MONAGO TORRE KALEA","MONAGOTORRE KALEA",20101231,20110630
48027,88,"bizkaia","ASTEIZA TORRE KALEA","ASTEIZATORRE KALEA",20101231,20110630
48027,89,"bizkaia","UNDA TORRE KALEA","UNDATORRE KALEA",20101231,20110630
48028,28,"bizkaia","ELEXALDE (BEDARONA)","ELEXALDE (BEDAROA)",20101231,20110630
48028,30,"bizkaia","KAI BIDEA","KAIBIDEA",20101231,20110630
48042,23,"bizkaia","LA CALLE-LEKU ALAIE","LAKAIE-LEKU ALAIE",20101231,20110630
