"muni_code","muni_name","total","h_u25","h_25_40","h_a40","m_u25","m_25_40","m_a40","agricultura","industria","construccion","servicios","sin_empleo_anterior","prov"
4017,"arboleas",164,8,31,36,12,48,29,12,7,31,95,19,"almeria"
4018,"armuna de almanzora",30,4,11,3,NA,7,5,2,3,4,18,3,"almeria"
4019,"bacares",6,0,1,1,1,1,2,0,NA,0,5,1,"almeria"
4904,"balanegra",186,9,32,57,8,55,25,40,3,24,103,16,"almeria"
4020,"bayarcal",14,NA,6,4,1,2,1,1,NA,5,7,1,"almeria"
4021,"bayarque",12,1,2,2,NA,6,1,0,0,3,9,NA,"almeria"
4022,"bedar",52,3,6,16,3,12,12,2,4,3,35,8,"almeria"
4023,"beires",4,NA,0,1,1,1,1,0,NA,NA,3,1,"almeria"
4024,"benahadux",458,24,91,98,19,131,95,18,23,52,313,52,"almeria"
4026,"benitagla",4,1,1,0,1,0,1,0,NA,NA,3,1,"almeria"
4027,"benizalon",22,1,3,5,2,6,5,2,0,2,15,3,"almeria"
4028,"bentarique",20,NA,7,6,0,4,3,0,1,2,17,0,"almeria"
4029,"berja",1489,69,325,393,80,329,293,295,51,301,724,118,"almeria"
4030,"canjayar",115,13,32,36,8,14,12,10,6,20,67,12,"almeria"
4031,"cantoria",312,21,58,97,11,74,51,16,40,48,179,29,"almeria"
4032,"carboneras",697,36,149,124,21,212,155,62,49,92,425,69,"almeria"
4033,"castro de filabres",7,1,0,2,2,1,1,0,NA,0,7,NA,"almeria"
4036,"chercos",30,2,12,6,1,8,1,0,5,2,22,1,"almeria"
4037,"chirivel",72,6,16,14,5,22,9,8,1,6,48,9,"almeria"
4034,"cobdar",11,1,3,3,NA,3,1,2,NA,0,9,0,"almeria"
4035,"cuevas del almanzora",1254,63,281,244,66,350,250,183,44,171,746,110,"almeria"
4038,"dalias",255,15,52,63,12,59,54,32,6,46,149,22,"almeria"
4902,"ejido, el",7084,301,1623,1417,324,2104,1315,1942,249,609,3473,811,"almeria"
4041,"enix",20,NA,6,9,NA,2,3,0,2,4,13,1,"almeria"
4043,"felix",35,1,8,10,2,8,6,4,NA,1,27,3,"almeria"
4044,"fines",280,13,46,65,13,75,68,13,40,36,166,25,"almeria"
4045,"finana",227,15,55,61,15,55,26,30,14,33,127,23,"almeria"
4046,"fondon",88,3,16,29,2,21,17,11,10,14,49,4,"almeria"
4047,"gador",401,29,91,95,17,96,73,45,21,52,231,52,"almeria"
4048,"gallardos, los",166,5,26,47,3,52,33,6,5,25,122,8,"almeria"
4049,"garrucha",1104,47,246,207,38,323,243,22,36,117,864,65,"almeria"
4050,"gergal",74,6,15,23,3,15,12,16,1,14,40,3,"almeria"
4051,"huecija",25,1,1,9,NA,9,5,1,1,4,18,1,"almeria"
4052,"huercal de almeria",1895,98,441,350,88,584,334,54,107,277,1306,151,"almeria"
4053,"huercal-overa",1479,56,252,283,83,499,306,159,108,153,932,127,"almeria"
4054,"illar",34,4,7,9,1,6,7,0,3,1,26,4,"almeria"
4055,"instincion",34,1,10,9,1,10,3,0,1,2,29,2,"almeria"
4056,"laroya",19,2,3,8,NA,4,2,2,3,2,11,1,"almeria"
4057,"laujar de andarax",168,7,23,61,0,34,43,12,14,26,113,3,"almeria"
4058,"lijar",50,2,12,15,3,11,7,1,6,1,40,2,"almeria"
4059,"lubrin",112,2,20,40,3,34,13,9,6,16,74,7,"almeria"
4060,"lucainena de las torres",32,3,8,8,1,8,4,2,2,11,16,1,"almeria"
4061,"lucar",63,3,5,22,5,13,15,7,7,6,37,6,"almeria"
4062,"macael",667,27,106,126,37,197,174,27,145,31,383,81,"almeria"
4063,"maria",68,1,15,16,3,14,19,4,8,5,51,0,"almeria"
4064,"mojacar",558,15,106,122,18,138,159,4,18,45,456,35,"almeria"
4903,"mojonera, la",673,38,146,150,46,172,121,239,17,77,252,88,"almeria"
4065,"nacimiento",36,4,6,7,3,6,10,8,14,1,10,3,"almeria"
4066,"nijar",2189,94,542,509,107,557,380,686,67,214,1041,181,"almeria"
4067,"ohanes",71,7,16,18,4,19,7,4,1,8,52,6,"almeria"
4068,"olula de castro",6,NA,3,2,NA,NA,1,1,0,1,4,NA,"almeria"
4069,"olula del rio",818,36,122,221,22,228,189,34,173,65,444,102,"almeria"
4070,"oria",105,5,27,31,7,22,13,19,6,18,49,13,"almeria"
4071,"padules",29,4,10,3,3,4,5,0,1,4,21,3,"almeria"
4072,"partaloa",17,1,4,3,1,6,2,1,4,1,9,2,"almeria"
4073,"paterna del rio",31,3,8,9,4,2,5,6,NA,1,23,1,"almeria"
4074,"pechina",506,37,99,119,28,124,99,48,24,86,293,55,"almeria"
4075,"pulpi",390,18,71,65,25,121,90,88,27,45,201,29,"almeria"
4076,"purchena",166,7,31,41,8,45,34,7,48,15,76,20,"almeria"
4077,"ragol",9,1,2,3,0,2,1,3,NA,1,4,1,"almeria"
4078,"rioja",196,17,41,58,8,29,43,23,10,29,109,25,"almeria"
4079,"roquetas de mar",9267,383,2066,1881,329,2689,1919,1291,358,1165,5766,687,"almeria"
4080,"santa cruz de marchena",21,3,5,9,NA,1,3,2,1,6,8,4,"almeria"
4081,"santa fe de mondujar",45,4,8,11,3,8,11,4,0,3,34,4,"almeria"
4082,"senes",20,1,5,8,1,1,4,2,NA,5,11,2,"almeria"
4083,"seron",160,10,17,48,11,39,35,10,15,15,102,18,"almeria"
4084,"sierro",43,1,9,16,1,9,7,0,8,16,18,1,"almeria"
4085,"somontin",25,0,1,9,2,7,6,4,2,4,13,2,"almeria"
4086,"sorbas",238,25,50,55,13,57,38,35,20,36,112,35,"almeria"
4087,"sufli",19,0,2,4,1,8,4,0,2,6,11,0,"almeria"
4088,"tabernas",411,23,91,115,18,103,61,93,21,50,225,22,"almeria"
4089,"taberno",58,8,12,10,4,12,12,1,2,16,32,7,"almeria"
4090,"tahal",28,2,9,7,NA,4,6,0,3,5,17,3,"almeria"
4091,"terque",38,1,10,11,1,5,10,1,1,2,33,1,"almeria"
4092,"tijola",319,12,56,84,23,79,65,19,35,41,192,32,"almeria"
4901,"tres villas, las",32,1,10,10,4,4,3,3,3,4,21,1,"almeria"
4093,"turre",363,17,81,82,11,104,68,18,9,59,254,23,"almeria"
4094,"turrillas",8,1,2,5,NA,0,0,0,NA,2,6,NA,"almeria"
4095,"uleila del campo",86,3,18,19,2,25,19,4,3,16,54,9,"almeria"
4096,"urracal",18,0,4,5,1,5,3,0,1,4,8,5,"almeria"
4097,"velefique",17,1,4,6,1,4,1,1,NA,9,6,1,"almeria"
4098,"velez-blanco",117,7,33,29,10,22,16,11,5,19,72,10,"almeria"
4099,"velez-rubio",518,31,104,130,33,138,82,38,35,80,307,58,"almeria"
4100,"vera",1490,63,289,296,67,450,325,142,55,176,1015,102,"almeria"
4101,"viator",621,35,133,123,31,184,115,34,22,89,414,62,"almeria"
4102,"vicar",2272,127,537,490,101,634,383,464,84,275,1248,201,"almeria"
4103,"zurgena",190,16,33,42,14,57,28,14,3,34,116,23,"almeria"
1001,"alegria-dulantzi",209,4,50,41,11,62,41,6,25,19,134,25,"alava"
1002,"amurrio",817,16,154,185,26,226,210,29,133,88,450,117,"alava"
1049,"anana",5,NA,1,1,NA,2,1,NA,0,NA,5,NA,"alava"
1003,"aramaio",24,0,6,10,NA,5,3,0,10,1,11,2,"alava"
1006,"arminon",15,NA,4,4,1,3,3,2,1,1,11,0,"alava"
1037,"arraia-maeztu",27,1,8,5,1,5,7,2,7,1,15,2,"alava"
1008,"arrazua-ubarrundia",38,1,11,9,1,10,6,1,10,1,25,1,"alava"
1004,"artziniega",118,4,28,23,2,23,38,5,18,5,75,15,"alava"
1009,"asparrena",107,4,18,35,1,24,25,8,28,2,59,10,"alava"
1010,"ayala/aiara",129,1,24,27,1,40,36,1,27,9,87,5,"alava"
1011,"banos de ebro/manueta",7,NA,1,1,1,2,2,4,0,NA,3,NA,"alava"
1013,"barrundia",33,NA,5,13,NA,7,8,2,5,4,22,NA,"alava"
1014,"berantevilla",32,1,8,5,1,15,2,6,2,4,16,4,"alava"
1016,"bernedo",19,0,4,8,NA,5,2,2,2,2,11,2,"alava"
1017,"campezo/kanpezu",59,0,13,16,4,17,9,3,14,3,34,5,"alava"
1021,"elburgo/burguelu",18,1,4,6,0,3,4,0,4,1,12,1,"alava"
1022,"elciego",63,2,16,11,3,22,9,23,8,4,21,7,"alava"
1023,"elvillar/bilar",18,1,6,1,1,3,6,7,1,2,6,2,"alava"
1056,"harana/valle de arana",12,NA,3,6,NA,3,0,0,3,3,6,NA,"alava"
1901,"iruna oka/iruna de oca",198,5,40,37,7,57,52,5,17,9,138,29,"alava"
1027,"iruraiz-gauna",15,1,4,1,0,7,2,0,3,1,11,0,"alava"
1019,"kripan",2,NA,NA,1,1,0,0,0,1,NA,1,NA,"alava"
1020,"kuartango",12,0,4,1,NA,4,3,1,1,1,7,2,"alava"
1028,"labastida/bastida",119,6,26,22,11,35,19,36,15,6,50,12,"alava"
1030,"lagran",4,NA,0,1,1,2,NA,NA,0,1,3,NA,"alava"
1031,"laguardia",81,3,15,21,3,27,12,11,10,3,48,9,"alava"
1032,"lanciego/lanfziego",48,1,10,15,2,16,4,15,7,4,16,6,"alava"
1902,"lantaron",43,2,4,15,3,9,10,2,2,7,24,8,"alava"
1033,"lapuebla de labarca",61,2,14,9,4,16,16,29,3,0,22,7,"alava"
1036,"laudio/llodio",1516,33,334,280,43,425,401,33,233,109,975,166,"alava"
1058,"legutiano",104,3,22,31,1,27,20,5,16,13,59,11,"alava"
1034,"leza",10,NA,1,2,1,4,2,4,1,0,3,2,"alava"
1039,"moreda de alava",14,NA,3,4,1,4,2,3,1,3,5,2,"alava"
1041,"navaridas",6,NA,1,1,NA,2,2,3,NA,NA,2,1,"alava"
1042,"okondo",70,3,14,17,1,20,15,10,9,2,46,3,"alava"
1043,"oyon/oion",408,20,96,81,25,113,73,74,74,30,160,70,"alava"
1044,"penacerrada-urizaharra",3,0,0,1,NA,1,1,NA,0,0,2,1,"alava"
1046,"ribera alta",36,1,8,8,2,10,7,1,5,4,22,4,"alava"
1047,"ribera baja/erribera beitia",76,3,15,10,4,31,13,4,10,8,45,9,"alava"
1051,"salvatierra/agurain",442,21,85,92,22,119,103,24,77,28,247,66,"alava"
1052,"samaniego",3,NA,1,0,NA,2,0,1,NA,NA,1,1,"alava"
1053,"san millan/donemiliaga",30,0,9,7,0,6,8,0,6,4,20,NA,"alava"
1054,"urkabustaiz",79,5,21,16,1,20,16,6,8,5,51,9,"alava"
1055,"valdegovia",50,1,8,20,2,9,10,3,6,4,34,3,"alava"
1057,"villabuena de alava/eskuernaga",13,NA,2,3,2,3,3,5,0,NA,6,2,"alava"
1059,"vitoria-gasteiz",20060,628,4595,3864,600,5610,4763,579,2520,1864,12909,2188,"alava"
1060,"yecora/lekora",14,NA,8,2,NA,4,NA,4,2,NA,7,1,"alava"
1061,"zalduondo",10,NA,1,5,0,2,2,NA,4,2,4,NA,"alava"
1062,"zambrana",31,NA,12,5,NA,6,8,5,6,3,16,1,"alava"
1018,"zigoitia",57,4,15,11,0,11,16,0,12,8,34,3,"alava"
1063,"zuia",84,1,11,28,4,16,24,4,11,1,63,5,"alava"
33001,"allande",90,8,18,33,3,16,12,12,4,12,52,10,"asturias"
33002,"aller",1012,47,256,199,39,245,226,16,118,128,641,109,"asturias"
33003,"amieva",49,1,9,18,NA,12,9,NA,2,10,30,7,"asturias"
33004,"aviles",7533,261,1571,1594,246,1929,1932,150,732,877,5068,706,"asturias"
33005,"belmonte de miranda",64,5,11,26,1,13,8,2,5,11,42,4,"asturias"
33006,"bimenes",118,3,34,23,4,32,22,4,11,16,73,14,"asturias"
33007,"boal",98,6,30,32,4,19,7,7,12,23,50,6,"asturias"
33008,"cabrales",184,3,37,50,10,35,49,3,8,38,134,1,"asturias"
33009,"cabranes",87,1,15,26,1,24,20,7,3,6,67,4,"asturias"
33010,"candamo",136,4,32,33,9,30,28,4,11,26,79,16,"asturias"
33011,"cangas del narcea",870,33,225,170,39,238,165,61,90,145,488,86,"asturias"
33012,"cangas de onis",683,31,160,148,27,178,139,21,28,69,539,26,"asturias"
33013,"caravia",38,3,6,16,0,4,9,NA,3,2,32,1,"asturias"
33014,"carreno",826,30,164,167,29,238,198,20,79,68,586,73,"asturias"
33015,"caso",59,2,13,19,0,13,12,5,4,10,38,2,"asturias"
33016,"castrillon",1735,59,338,356,73,457,452,23,221,180,1212,99,"asturias"
33017,"castropol",205,11,32,47,10,59,46,12,26,15,146,6,"asturias"
33018,"coana",181,8,53,34,10,56,20,8,30,23,110,10,"asturias"
33019,"colunga",240,9,65,63,5,51,47,13,27,30,157,13,"asturias"
33020,"corvera de asturias",1543,72,334,303,55,458,321,27,152,186,1051,127,"asturias"
33021,"cudillero",392,13,77,92,15,93,102,16,19,48,283,26,"asturias"
33022,"degana",65,3,9,4,0,28,21,1,10,2,45,7,"asturias"
33023,"franco, el",236,11,53,45,8,76,43,7,30,28,153,18,"asturias"
33024,"gijon",26824,889,5624,5563,797,6880,7071,347,2357,2840,19229,2051,"asturias"
33025,"gozon",713,23,138,157,18,211,166,14,69,71,518,41,"asturias"
33026,"grado",848,47,219,168,27,221,166,30,80,123,518,97,"asturias"
33027,"grandas de salime",35,3,3,13,2,8,6,2,4,7,22,0,"asturias"
33028,"ibias",62,0,18,19,1,10,14,5,8,14,33,2,"asturias"
33029,"illano",21,1,9,6,1,3,1,5,2,0,13,1,"asturias"
33030,"illas",55,NA,9,16,5,15,10,1,5,6,38,5,"asturias"
33031,"langreo",4705,237,1158,892,205,1202,1011,64,471,632,2925,613,"asturias"
33032,"laviana",1204,51,298,230,40,362,223,20,131,170,758,125,"asturias"
33033,"lena",988,53,228,186,38,291,192,19,86,147,642,94,"asturias"
33035,"llanera",1138,53,230,248,31,326,250,13,122,135,759,109,"asturias"
33036,"llanes",1317,50,296,329,45,319,278,25,85,157,999,51,"asturias"
33037,"mieres",4378,197,1090,800,157,1146,988,58,405,559,2842,514,"asturias"
33038,"morcin",169,4,43,38,3,38,43,3,30,24,102,10,"asturias"
33039,"muros de nalon",169,10,32,37,2,42,46,0,7,13,135,14,"asturias"
33040,"nava",402,16,97,75,19,115,80,9,48,45,255,45,"asturias"
33041,"navia",548,23,113,93,24,180,115,19,93,52,344,40,"asturias"
33042,"norena",395,23,81,85,18,89,99,4,60,27,260,44,"asturias"
33043,"onis",52,2,14,16,2,12,6,0,3,7,39,3,"asturias"
33044,"oviedo",19129,619,4314,3800,621,5200,4575,252,1248,2024,13826,1779,"asturias"
33045,"parres",465,16,100,111,11,125,102,13,24,53,340,35,"asturias"
33046,"penamellera alta",47,2,10,17,1,10,7,3,2,11,30,1,"asturias"
33047,"penamellera baja",113,5,18,33,5,25,27,4,5,17,86,1,"asturias"
33048,"pesoz",16,1,4,7,NA,2,2,1,NA,2,11,2,"asturias"
33049,"pilona",605,13,115,180,21,145,131,36,76,81,377,35,"asturias"
33050,"ponga",53,1,12,19,NA,7,14,4,1,8,38,2,"asturias"
33051,"pravia",773,44,149,173,39,207,161,54,81,82,469,87,"asturias"
33052,"proaza",41,2,5,14,1,8,11,0,3,3,33,2,"asturias"
33053,"quiros",67,7,21,15,1,14,9,4,5,5,49,4,"asturias"
33054,"regueras, las",75,4,22,12,2,24,11,1,8,8,53,5,"asturias"
33055,"ribadedeva",155,9,38,32,7,37,32,1,9,22,115,8,"asturias"
33056,"ribadesella",501,11,122,115,19,124,110,11,29,66,381,14,"asturias"
33057,"ribera de arriba",237,11,75,48,11,54,38,34,23,24,128,28,"asturias"
33058,"riosa",168,6,55,26,12,41,28,5,20,18,108,17,"asturias"
33059,"salas",252,7,57,67,16,55,50,17,31,29,149,26,"asturias"
33060,"san martin del rey aurelio",1882,71,510,361,67,494,379,33,157,294,1174,224,"asturias"
33061,"san martin de oscos",25,2,4,8,1,6,4,8,1,5,10,1,"asturias"
33062,"santa eulalia de oscos",18,NA,5,3,3,5,2,1,2,NA,14,1,"asturias"
33063,"san tirso de abres",24,2,3,10,0,5,4,2,2,4,16,0,"asturias"
33064,"santo adriano",17,NA,4,4,1,6,2,NA,1,1,12,3,"asturias"
33065,"sariego",87,6,20,17,3,21,20,3,10,11,57,6,"asturias"
33066,"siero",4404,213,946,884,144,1185,1032,47,441,525,2946,445,"asturias"
33067,"sobrescobio",50,4,12,9,0,11,14,2,7,5,32,4,"asturias"
33068,"somiedo",41,7,12,8,2,6,6,4,2,3,26,6,"asturias"
33069,"soto del barco",352,11,81,86,13,80,81,10,39,42,238,23,"asturias"
33070,"tapia de casariego",236,10,48,54,5,70,49,5,21,32,164,14,"asturias"
33071,"taramundi",29,5,4,6,2,8,4,4,3,3,16,3,"asturias"
33072,"teverga",70,1,18,15,1,21,14,2,9,10,47,2,"asturias"
33073,"tineo",560,21,140,107,34,162,96,47,63,58,339,53,"asturias"
33034,"valdes",803,31,184,215,23,203,147,46,73,101,528,55,"asturias"
33074,"vegadeo",321,5,79,72,6,106,53,17,29,50,205,20,"asturias"
33075,"villanueva de oscos",24,2,5,7,NA,5,5,5,2,3,12,2,"asturias"
33076,"villaviciosa",1015,45,213,254,25,253,225,40,83,110,709,73,"asturias"
33077,"villayon",69,3,15,25,1,17,8,3,6,7,51,2,"asturias"
33078,"yernes y tameza",11,2,2,4,NA,2,1,NA,1,1,8,1,"asturias"
5001,"adanero",19,NA,2,7,2,3,5,2,NA,10,5,2,"avila"
5002,"adrada, la",393,15,93,93,13,85,94,11,16,62,248,56,"avila"
5005,"albornos",15,3,1,2,NA,4,5,4,2,4,5,NA,"avila"
5007,"aldeanueva de santa cruz",6,2,1,3,NA,0,NA,NA,NA,2,4,NA,"avila"
5008,"aldeaseca",23,2,3,4,1,5,8,7,NA,3,11,2,"avila"
5010,"aldehuela, la",11,1,3,2,0,2,3,1,NA,2,7,1,"avila"
5012,"amavida",7,0,0,2,NA,3,2,NA,1,NA,4,2,"avila"
5013,"arenal, el",99,3,19,36,2,16,23,15,6,4,67,7,"avila"
5014,"arenas de san pedro",780,19,137,221,23,191,189,36,42,101,533,68,"avila"
5015,"arevalillo",3,0,NA,1,NA,1,1,2,NA,0,1,NA,"avila"
5016,"arevalo",809,57,131,155,36,229,201,191,43,50,443,82,"avila"
5017,"aveinte",6,1,1,2,1,0,1,1,NA,2,1,2,"avila"
5018,"avellaneda",2,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,"avila"
5019,"avila",5419,312,1008,1004,298,1515,1282,272,379,557,3558,653,"avila"
5021,"barco de avila, el",195,10,40,43,7,41,54,6,15,29,143,2,"avila"
5022,"barraco, el",146,12,22,36,7,30,39,13,12,17,85,19,"avila"
5023,"barroman",18,0,1,5,1,2,9,2,2,6,8,NA,"avila"
5024,"becedas",16,NA,0,11,NA,1,4,NA,2,4,10,NA,"avila"
5025,"becedillas",4,NA,0,2,NA,NA,2,1,0,1,2,NA,"avila"
5026,"bercial de zapardiel",13,2,3,2,1,2,3,3,NA,5,3,2,"avila"
5027,"berlanas, las",17,1,0,6,2,2,6,1,1,4,10,1,"avila"
5029,"bernuy-zapardiel",13,2,3,1,1,1,5,3,1,5,3,1,"avila"
5030,"berrocalejo de aragona",5,NA,1,2,NA,NA,2,NA,1,NA,3,1,"avila"
5033,"blascomillan",6,2,NA,3,NA,1,NA,3,NA,1,2,NA,"avila"
5034,"blasconuno de matacabras",1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,"avila"
5035,"blascosancho",6,2,1,2,NA,1,NA,NA,1,4,NA,1,"avila"
5036,"bohodon, el",9,NA,1,2,NA,3,3,2,NA,4,3,NA,"avila"
5037,"bohoyo",21,1,2,9,2,2,5,0,NA,9,10,2,"avila"
5038,"bonilla de la sierra",1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"avila"
5039,"brabos",1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"avila"
5040,"bularros",3,NA,1,2,NA,NA,NA,NA,NA,NA,2,1,"avila"
5041,"burgohondo",141,4,31,39,6,40,21,4,3,24,97,13,"avila"
5042,"cabezas de alambre",9,NA,0,1,1,2,5,3,NA,2,2,2,"avila"
5043,"cabezas del pozo",3,NA,0,3,NA,NA,NA,1,NA,1,1,NA,"avila"
5044,"cabezas del villar",11,NA,2,4,NA,4,1,2,1,3,5,NA,"avila"
5045,"cabizuela",2,0,NA,NA,1,1,0,0,NA,NA,1,1,"avila"
5046,"canales",5,NA,NA,NA,NA,4,1,2,NA,2,1,NA,"avila"
5047,"candeleda",578,19,116,171,19,133,120,40,18,83,402,35,"avila"
5048,"cantiveros",11,2,3,3,NA,1,2,6,1,1,2,1,"avila"
5049,"cardenosa",25,2,4,5,2,5,7,2,2,3,15,3,"avila"
5051,"carrera, la",11,NA,3,6,NA,1,1,NA,NA,5,5,1,"avila"
5052,"casas del puerto",3,NA,1,1,NA,1,0,NA,0,1,2,NA,"avila"
5053,"casasola",3,NA,0,NA,NA,1,2,NA,NA,NA,3,NA,"avila"
5054,"casavieja",172,10,34,56,3,31,38,6,8,52,94,12,"avila"
5055,"casillas",101,5,16,37,2,16,25,1,2,18,71,9,"avila"
5056,"castellanos de zapardiel",7,1,NA,3,1,NA,2,2,NA,4,1,NA,"avila"
5057,"cebreros",378,19,72,97,18,90,82,22,40,84,172,60,"avila"
5058,"cepeda la mora",4,0,NA,3,NA,NA,1,2,NA,0,2,NA,"avila"
5067,"chamartin",7,1,1,2,NA,NA,3,NA,1,1,5,NA,"avila"
5059,"cillan",4,1,3,NA,NA,NA,NA,1,0,1,2,NA,"avila"
5060,"cisla",7,1,NA,2,NA,NA,4,0,NA,6,NA,1,"avila"
5061,"colilla, la",23,1,1,7,2,7,5,1,2,6,11,3,"avila"
5062,"collado de contreras",8,NA,2,4,NA,NA,2,3,NA,2,2,1,"avila"
5063,"collado del miron",0,NA,0,0,NA,NA,NA,0,NA,NA,0,NA,"avila"
5064,"constanzana",9,1,1,2,NA,2,3,3,NA,4,2,NA,"avila"
5065,"crespos",39,1,5,6,3,7,17,4,2,5,25,3,"avila"
5066,"cuevas del valle",63,2,11,20,1,11,18,4,7,8,41,3,"avila"
5903,"diego del carpio",11,NA,3,3,NA,1,4,1,NA,2,8,NA,"avila"
5069,"donjimeno",1,0,NA,1,NA,0,NA,0,1,NA,0,NA,"avila"
5070,"donvidas",3,NA,NA,2,1,0,NA,0,NA,1,NA,2,"avila"
5072,"espinosa de los caballeros",9,NA,2,3,NA,2,2,0,NA,3,6,NA,"avila"
5073,"flores de avila",23,1,4,5,3,4,6,8,2,3,9,1,"avila"
5074,"fontiveros",46,7,2,16,2,9,10,13,2,6,22,3,"avila"
5075,"fresnedilla",15,2,3,8,NA,NA,2,NA,1,4,9,1,"avila"
5076,"fresno, el",46,0,10,10,1,13,12,4,7,6,26,3,"avila"
5077,"fuente el sauz",13,NA,1,2,NA,5,5,4,NA,8,1,NA,"avila"
5078,"fuentes de ano",9,NA,2,5,NA,NA,2,4,NA,3,2,NA,"avila"
5079,"gallegos de altamiros",5,NA,1,4,NA,NA,NA,NA,NA,2,3,NA,"avila"
5080,"gallegos de sobrinos",2,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,"avila"
5081,"garganta del villar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avila"
5082,"gavilanes",63,3,8,27,1,10,14,5,3,19,30,6,"avila"
5083,"gemuno",11,NA,0,5,1,3,2,1,NA,3,5,2,"avila"
5084,"gilbuena",2,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,"avila"
5085,"gil garcia",3,NA,1,1,NA,1,NA,NA,NA,NA,3,NA,"avila"
5086,"gimialcon",2,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,"avila"
5087,"gotarrendura",10,NA,3,1,2,0,4,NA,NA,4,5,1,"avila"
5088,"grandes y san martin",2,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,"avila"
5089,"guisando",53,2,10,23,2,6,10,5,2,7,38,1,"avila"
5090,"gutierre-munoz",4,NA,1,NA,NA,2,1,1,NA,NA,3,NA,"avila"
5092,"hernansancho",13,NA,2,2,3,3,3,3,2,4,4,0,"avila"
5093,"herradon de pinares",79,2,17,23,4,21,12,1,7,29,19,23,"avila"
5094,"herreros de suso",9,3,NA,2,1,2,1,0,NA,NA,5,4,"avila"
5095,"higuera de las duenas",36,3,8,10,2,6,7,2,2,7,21,4,"avila"
5096,"hija de dios, la",9,NA,3,3,NA,1,2,1,NA,1,6,1,"avila"
5097,"horcajada, la",48,5,16,10,1,10,6,0,2,19,26,1,"avila"
5099,"horcajo de las torres",37,4,4,11,3,9,6,5,2,14,15,1,"avila"
5100,"hornillo, el",32,NA,6,8,NA,7,11,2,3,5,22,NA,"avila"
5101,"hoyocasero",10,NA,3,7,NA,NA,0,NA,1,4,5,0,"avila"
5102,"hoyo de pinares, el",375,17,54,104,15,73,112,16,21,99,183,56,"avila"
5103,"hoyorredondo",8,NA,2,1,NA,3,2,NA,1,NA,5,2,"avila"
5104,"hoyos del collado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avila"
5105,"hoyos del espino",16,1,2,5,1,2,5,0,2,7,7,NA,"avila"
5106,"hoyos de miguel munoz",2,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,"avila"
5107,"hurtumpascual",3,1,NA,NA,NA,NA,2,1,NA,NA,2,NA,"avila"
5108,"junciana",3,NA,1,1,NA,1,NA,NA,NA,NA,3,NA,"avila"
5109,"langa",45,4,3,7,5,12,14,17,1,6,17,4,"avila"
5110,"lanzahita",135,8,22,32,6,29,38,12,2,26,83,12,"avila"
5113,"llanos de tormes, los",4,NA,NA,2,NA,NA,2,NA,NA,3,1,NA,"avila"
5112,"losar del barco, el",7,NA,0,5,NA,2,NA,NA,1,NA,6,NA,"avila"
5114,"madrigal de las altas torres",223,15,39,46,14,45,64,74,7,53,73,16,"avila"
5115,"maello",65,1,16,13,4,13,18,1,5,21,35,3,"avila"
5116,"malpartida de corneja",7,NA,1,1,NA,3,2,NA,NA,NA,6,1,"avila"
5117,"mamblas",20,NA,1,3,1,7,8,2,NA,8,8,2,"avila"
5118,"mancera de arriba",4,0,0,1,NA,NA,3,0,1,1,1,1,"avila"
5119,"manjabalago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avila"
5120,"marlin",2,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,"avila"
5121,"martiherrero",15,1,3,4,NA,4,3,NA,3,0,11,1,"avila"
5122,"martinez",5,NA,NA,2,0,3,NA,NA,NA,2,3,NA,"avila"
5123,"mediana de voltoya",6,NA,1,2,NA,1,2,NA,1,1,3,1,"avila"
5124,"medinilla",3,NA,NA,1,NA,1,1,NA,NA,NA,2,1,"avila"
5125,"mengamunoz",2,NA,NA,1,0,1,NA,2,NA,NA,NA,NA,"avila"
5126,"mesegar de corneja",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,"avila"
5127,"mijares",73,4,19,20,2,13,15,7,2,7,49,8,"avila"
5128,"mingorria",53,4,9,18,7,6,9,1,2,11,30,9,"avila"
5130,"mironcillo",7,0,2,2,NA,1,2,NA,0,NA,7,0,"avila"
5129,"miron, el",1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,"avila"
5131,"miruena de los infanzones",3,NA,1,NA,NA,NA,2,NA,NA,2,1,NA,"avila"
5132,"mombeltran",139,12,26,43,5,24,29,8,5,8,108,10,"avila"
5133,"monsalupe",3,NA,NA,2,NA,1,NA,NA,1,1,1,NA,"avila"
5134,"moraleja de matacabras",4,NA,1,1,1,0,1,1,NA,3,0,NA,"avila"
5135,"munana",44,2,6,12,2,9,13,5,NA,2,33,4,"avila"
