"muni_code","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15"
19080,1,1,0,0,1,1,0,0
19081,0,0,0,0,0,0,0,0
19082,1,1,0,0,1,1,0,0
19086,1,1,0,0,1,1,0,0
19087,0,1,1,1,0,1,1,1
19088,0,0,0,0,0,0,0,0
19089,1,1,0,0,1,1,0,0
19090,1,0,0,0,1,0,0,0
19091,1,1,0,0,1,1,0,0
19092,1,1,0,0,1,1,0,0
19095,0,0,0,0,0,0,0,0
19096,0,0,0,0,0,0,0,0
19097,0,1,1,0,0,1,1,0
19098,1,1,0,0,1,1,0,0
19099,1,1,0,0,1,1,0,0
19102,1,1,0,0,1,1,0,0
19103,1,1,0,0,1,1,0,0
19104,1,1,0,0,1,1,0,0
19105,0,1,1,0,0,1,1,0
19106,1,1,0,0,1,1,0,0
19107,1,1,0,0,1,1,0,0
19108,0,0,0,0,0,0,0,0
19109,0,0,0,0,0,0,0,0
19110,0,0,0,0,0,0,0,0
19111,0,0,0,0,0,0,0,0
19112,0,1,1,0,0,1,1,0
19113,0,1,1,0,0,1,1,0
19114,1,1,0,0,1,1,0,0
19115,0,0,0,0,0,0,0,0
19116,0,0,0,0,0,0,0,0
19117,1,0,0,0,1,0,0,0
19118,1,1,0,0,1,1,0,0
19119,0,1,1,0,0,1,1,0
19120,0,0,0,0,0,0,0,0
19121,1,1,0,0,1,1,0,0
19122,1,0,0,0,1,0,0,0
19123,0,0,0,0,0,0,0,0
19124,0,0,0,0,0,0,0,0
19125,0,0,0,0,0,0,0,0
19126,0,0,0,0,0,0,0,0
19127,0,0,0,0,0,0,0,0
19129,0,0,0,0,0,0,0,0
19130,0,1,1,0,0,1,1,0
19132,0,0,0,0,0,0,0,0
19133,1,1,0,0,1,1,0,0
19134,0,1,1,0,0,1,1,0
19135,1,1,0,0,1,1,0,0
19136,1,1,0,0,1,1,0,0
19138,1,1,0,0,1,1,0,0
19139,0,1,1,0,0,1,1,0
19142,1,1,0,0,1,1,0,0
19143,1,1,0,0,1,1,0,0
19145,0,0,0,0,0,0,0,0
19146,1,1,0,0,1,1,0,0
19147,0,0,0,0,0,0,0,0
19148,0,0,0,0,0,0,0,0
19150,1,0,0,0,1,0,0,0
19151,1,1,0,0,1,1,0,0
19152,0,0,0,0,0,0,0,0
19153,1,1,0,0,1,1,0,0
19154,0,1,1,0,0,1,1,0
19155,0,0,0,0,0,0,0,0
19156,0,1,1,0,0,1,1,0
19157,0,1,1,1,0,1,1,1
19159,0,0,0,0,0,0,0,0
19160,1,0,0,0,1,0,0,0
19161,1,1,0,0,1,1,0,0
19162,1,1,0,0,1,1,0,0
19163,1,0,0,0,1,0,0,0
19165,1,1,0,0,1,1,0,0
19166,0,0,0,0,0,0,0,0
19167,0,0,0,0,0,0,0,0
19168,0,1,1,0,0,1,1,0
19169,0,1,1,0,0,1,1,0
19170,0,0,0,0,0,0,0,0
19171,1,1,0,0,1,1,0,0
19172,0,0,0,0,0,0,0,0
19173,0,0,0,0,0,0,0,0
19174,0,0,0,0,0,0,0,0
19175,0,0,0,0,0,0,0,0
19176,0,0,0,0,0,0,0,0
19177,1,1,0,0,1,1,0,0
19178,1,1,0,0,1,1,0,0
19179,1,0,0,0,1,0,0,0
19181,0,0,0,0,0,0,0,0
19182,1,1,0,0,1,1,0,0
19183,1,1,0,0,1,1,0,0
19184,0,0,0,0,0,0,0,0
19185,0,0,0,0,0,0,0,0
19186,1,1,0,0,1,1,0,0
19187,0,0,0,0,0,0,0,0
19188,1,0,0,0,1,0,0,0
19189,0,1,1,0,0,1,1,0
19190,0,1,1,0,0,1,1,0
19191,1,1,0,0,1,1,0,0
19192,1,1,0,0,1,1,0,0
19193,1,1,0,0,1,1,0,0
19194,1,1,0,0,1,1,0,0
19195,1,1,0,0,1,1,0,0
19196,1,1,0,0,1,1,0,0
19197,1,1,0,0,1,1,0,0
19198,0,0,0,0,0,0,0,0
19199,1,1,0,0,1,1,0,0
19200,1,1,0,0,1,1,0,0
19201,0,0,0,0,0,0,0,0
19202,1,1,0,0,1,1,0,0
19203,1,1,0,0,1,1,0,0
19204,0,1,1,0,0,1,1,0
19208,1,1,0,0,1,1,0,0
19209,0,0,0,0,0,0,0,0
19210,0,0,0,0,0,0,0,0
19211,0,0,0,0,0,0,0,0
19212,0,1,1,0,0,1,1,0
19213,0,1,1,0,0,1,1,0
19214,1,1,0,0,1,1,0,0
19215,0,0,0,0,0,0,0,0
19216,1,1,0,0,1,1,0,0
19217,1,0,0,0,1,0,0,0
19218,1,1,0,0,1,1,0,0
19219,1,1,0,0,1,1,0,0
19220,0,0,0,0,0,0,0,0
19221,0,0,0,0,0,0,0,0
19222,0,0,0,0,0,0,0,0
19223,1,1,0,0,1,1,0,0
19224,0,0,0,0,0,0,0,0
19225,1,1,0,0,1,1,0,0
19226,0,0,0,1,0,0,0,1
19227,1,1,0,0,1,1,0,0
19228,1,1,0,0,1,1,0,0
19229,0,0,0,0,0,0,0,0
19230,0,0,0,0,0,0,0,0
19231,0,0,0,0,0,0,0,0
19232,0,1,1,0,0,1,1,0
19233,0,0,0,0,0,0,0,0
19234,1,0,0,0,1,0,0,0
19235,1,0,0,0,1,0,0,0
19237,0,0,0,0,0,0,0,0
19238,0,1,1,0,0,1,1,0
19239,1,1,0,0,1,1,0,0
19240,0,1,1,0,0,1,1,0
19241,0,0,0,0,0,0,0,0
19242,0,0,0,0,0,0,0,0
19243,0,1,1,0,0,1,1,0
19244,0,0,0,0,0,0,0,0
19245,1,1,0,0,1,1,0,0
19246,1,1,0,0,1,1,0,0
19247,1,1,0,0,1,1,0,0
19248,1,1,0,0,1,1,0,0
19249,0,1,1,0,0,1,1,0
19250,1,1,0,0,1,1,0,0
19251,1,1,0,0,1,1,0,0
19252,1,0,0,0,1,0,0,0
19254,0,0,0,0,0,0,0,0
19255,0,0,0,0,0,0,0,0
19256,1,1,0,0,1,1,0,0
19257,0,1,1,0,0,1,1,0
19258,0,0,0,0,0,0,0,0
19259,0,0,0,0,0,0,0,0
19260,1,1,0,0,1,1,0,0
19261,0,0,0,0,0,0,0,0
19262,0,0,0,0,0,0,0,0
19263,1,1,0,0,1,1,0,0
19264,0,0,0,0,0,0,0,0
19265,1,1,0,0,1,1,0,0
19266,0,0,0,0,0,0,0,0
19267,0,0,0,0,0,0,0,0
19268,1,1,0,0,1,1,0,0
19269,1,1,0,0,1,1,0,0
19270,0,0,0,0,0,0,0,0
19271,0,1,1,0,0,1,1,0
19272,1,0,0,0,1,0,0,0
19274,1,1,0,0,1,1,0,0
19277,1,1,0,0,1,1,0,0
19278,1,1,0,0,1,1,0,0
19279,0,0,0,0,0,0,0,0
19280,1,1,0,0,1,1,0,0
19281,1,1,0,0,1,1,0,0
19282,0,0,0,0,0,0,0,0
19283,1,1,0,0,1,1,0,0
19284,1,1,0,0,1,1,0,0
19285,1,1,0,0,1,1,0,0
19286,0,0,0,0,0,0,0,0
19287,0,1,1,0,0,1,1,0
19288,1,1,0,0,1,1,0,0
19289,0,1,1,0,0,1,1,0
19290,1,1,0,0,1,1,0,0
19291,1,1,0,0,1,1,0,0
19293,1,1,0,0,1,1,0,0
19294,1,1,0,0,1,1,0,0
19296,1,0,0,0,1,0,0,0
19297,0,0,0,0,0,0,0,0
19298,1,1,0,0,1,1,0,0
19299,1,0,0,0,1,0,0,0
19300,0,0,0,0,0,0,0,0
19301,0,0,0,0,0,0,0,0
19302,0,0,0,0,0,0,0,0
19303,0,0,0,0,0,0,0,0
19304,1,1,0,0,1,1,0,0
19305,0,1,1,0,0,1,1,0
19306,0,0,0,0,0,0,0,0
19307,0,0,0,0,0,0,0,0
19308,1,1,0,0,1,1,0,0
19309,1,1,0,0,1,1,0,0
19310,1,1,0,0,1,1,0,0
19311,0,0,0,0,0,0,0,0
19314,0,0,0,0,0,0,0,0
19317,0,1,1,0,0,1,1,0
19318,1,1,0,0,1,1,0,0
19319,0,0,0,0,0,0,0,0
19321,1,1,0,0,1,1,0,0
19322,1,1,0,0,1,1,0,0
19323,1,0,0,0,1,0,0,0
19324,1,1,0,0,1,1,0,0
19325,0,0,0,0,0,0,0,0
19326,1,1,0,0,1,1,0,0
19327,0,0,0,0,0,0,0,0
19329,0,0,0,0,0,0,0,0
19330,1,1,0,0,1,1,0,0
19331,1,0,0,0,1,0,0,0
19332,0,1,1,0,0,1,1,0
19333,1,1,0,0,1,1,0,0
19334,1,1,0,0,1,1,0,0
19335,1,1,0,0,1,1,0,0
19901,0,0,0,0,0,0,0,0
20001,0,0,0,0,0,0,0,0
20002,1,1,0,0,0,0,0,0
20003,1,1,0,0,0,0,0,0
20004,0,0,0,0,0,0,0,0
20005,1,1,0,0,0,0,0,0
20006,0,0,0,0,0,0,0,0
20007,1,1,0,0,0,0,0,0
20008,1,1,0,0,0,0,0,0
20009,1,1,0,0,0,1,1,0
20010,1,1,0,0,0,0,0,0
20011,1,1,0,0,0,0,0,0
20012,0,0,0,0,0,0,0,0
20013,0,0,0,0,0,0,0,0
20014,0,0,0,0,0,0,0,0
20015,1,1,0,0,0,0,0,0
20016,0,0,0,0,0,0,0,0
20017,0,0,0,0,0,0,0,0
20018,1,1,0,0,0,0,0,0
20019,0,0,0,0,0,0,0,0
20020,0,0,0,0,0,0,0,0
20021,0,0,0,0,0,0,0,0
20022,1,1,0,0,0,0,0,0
20023,1,1,0,0,0,1,1,0
20024,1,1,0,0,0,0,0,0
20025,0,0,0,0,0,0,0,0
20026,1,1,0,0,0,0,0,0
20027,0,1,1,0,0,0,0,0
20028,1,1,0,0,0,0,0,0
20029,0,1,1,0,0,0,0,0
20030,1,1,0,0,1,1,0,0
20031,1,1,0,0,0,0,0,0
20032,0,0,0,0,0,0,0,0
20033,1,1,0,0,0,0,0,0
20034,0,0,0,0,0,0,0,0
20035,0,0,0,0,0,0,0,0
20036,0,0,0,0,0,0,0,0
20037,0,0,0,0,0,0,0,0
20038,0,0,0,0,0,0,0,0
20039,1,1,0,0,0,0,0,0
20040,1,1,0,0,0,0,0,0
20041,0,0,0,0,0,0,0,0
20042,1,1,0,0,0,0,0,0
20043,0,1,1,0,0,0,0,0
20044,1,1,0,0,0,0,0,0
20045,1,1,0,0,1,1,0,0
20046,0,1,1,0,0,0,0,0
20047,1,1,0,0,0,0,0,0
20048,0,1,1,0,0,1,1,0
20049,0,0,0,0,0,0,0,0
20050,1,1,0,0,0,0,0,0
20051,0,0,0,0,0,0,0,0
20052,1,1,0,0,0,0,0,0
20053,0,0,0,0,0,0,0,0
20054,1,1,0,0,0,0,0,0
20055,0,0,0,0,0,0,0,0
20056,0,1,1,0,0,0,0,0
20057,0,0,0,0,0,0,0,0
20058,0,0,0,0,0,0,0,0
20059,1,1,0,0,0,0,0,0
20060,1,1,0,0,0,0,0,0
20061,0,1,1,0,0,0,0,0
20062,0,0,0,0,0,0,0,0
20063,1,1,0,0,0,0,0,0
20064,1,1,0,0,1,1,0,0
20065,0,0,0,0,0,0,0,0
20066,1,1,0,0,0,0,0,0
20067,1,1,0,0,0,0,0,0
20068,0,0,0,0,0,0,0,0
20069,0,0,0,0,0,0,0,0
20070,1,1,0,0,0,0,0,0
20071,0,0,0,0,0,0,0,0
20072,0,0,0,0,0,0,0,0
20073,1,1,0,0,0,0,0,0
20074,0,1,1,0,0,0,0,0
20075,0,1,1,0,0,0,0,0
20076,0,1,1,0,0,0,0,0
20077,0,0,0,0,0,0,0,0
20078,1,1,0,0,0,0,0,0
20079,0,0,0,0,0,0,0,0
20080,1,1,0,0,1,1,0,0
20081,0,1,1,0,0,0,0,0
20901,1,0,0,0,0,0,0,0
20902,1,1,0,0,1,1,0,0
20903,0,1,1,0,0,0,0,0
20904,0,0,0,0,0,0,0,0
20905,1,1,0,0,0,0,0,0
20906,0,0,0,0,0,0,0,0
20907,1,1,0,0,0,0,0,0
21001,1,0,0,0,1,0,0,0
21002,1,0,0,0,1,0,0,0
21003,1,1,0,0,1,1,0,0
21004,1,1,0,0,1,1,0,0
21005,1,0,0,0,1,0,0,0
21006,1,1,0,0,1,1,0,0
21007,1,1,0,0,1,1,0,0
21008,1,1,0,0,1,1,0,0
21009,1,1,0,0,1,1,0,0
21010,0,1,1,0,0,1,1,0
21011,0,1,1,0,0,1,1,0
21012,1,1,0,0,1,1,0,0
21013,1,1,0,0,1,1,0,0
21014,1,1,0,0,1,1,0,0
21015,1,1,0,0,1,1,0,0
21016,1,1,0,0,1,1,0,0
21017,0,0,0,0,0,0,0,0
21018,1,1,0,0,1,1,0,0
21019,1,1,0,0,1,1,0,0
21020,0,0,0,0,0,0,0,0
21021,0,0,0,0,0,0,0,0
21022,1,1,0,0,1,1,0,0
21023,1,1,0,0,1,1,0,0
21024,1,1,0,0,1,1,0,0
21025,0,1,1,0,0,1,1,0
21026,1,1,0,0,1,1,0,0
21027,1,1,0,0,1,1,0,0
21028,0,0,0,0,0,0,0,0
21029,1,1,0,0,1,1,0,0
21030,1,1,0,0,1,1,0,0
21031,1,1,0,0,1,0,0,0
21032,0,1,1,0,0,1,1,0
21033,1,1,0,0,1,1,0,0
21034,1,0,0,0,1,0,0,0
21035,1,1,0,0,1,1,0,0
21036,1,1,0,0,1,1,0,0
21037,1,1,0,0,1,1,0,0
21038,1,1,0,0,1,1,0,0
21039,0,1,1,0,0,1,1,0
21040,1,1,0,0,1,1,0,0
21041,1,1,0,0,1,1,0,0
21042,0,1,1,0,0,1,1,0
21043,1,1,0,0,1,1,0,0
21044,0,0,0,0,0,0,0,0
21045,0,1,1,0,0,1,1,0
21046,1,0,0,0,1,0,0,0
21047,1,1,0,0,1,1,0,0
21048,1,1,0,0,1,1,0,0
21049,0,1,1,0,0,1,1,0
21050,1,1,0,0,1,1,0,0
21051,1,1,0,0,1,1,0,0
21052,1,1,0,0,1,1,0,0
21053,1,1,0,0,1,1,0,0
21054,0,0,0,0,0,0,0,0
21055,0,0,0,0,0,0,0,0
21056,1,1,0,0,1,1,0,0
21057,1,1,0,0,1,1,0,0
21058,1,1,0,0,1,1,0,0
21059,1,1,0,0,1,1,0,0
21060,1,1,0,0,1,1,0,0
21061,1,1,0,0,1,1,0,0
21062,1,0,0,0,0,0,0,0
21063,1,1,0,0,1,1,0,0
21064,1,1,0,0,1,1,0,0
21065,0,0,0,0,0,0,0,0
21066,1,1,0,0,1,1,0,0
21067,1,1,0,0,1,1,0,0
21068,1,1,0,0,1,1,0,0
21069,0,0,0,0,0,0,0,0
21070,1,1,0,0,1,1,0,0
21071,1,1,0,0,1,1,0,0
21072,0,1,1,0,0,1,1,0
21073,0,0,0,0,0,0,0,0
21074,1,0,0,0,1,0,0,0
21075,0,0,0,0,0,0,0,0
21076,1,1,0,0,1,1,0,0
21077,1,0,0,0,1,0,0,0
21078,1,1,0,0,1,1,0,0
21079,1,1,0,0,1,1,0,0
22001,1,1,0,0,1,1,0,0
22002,0,0,0,0,0,0,0,0
22003,0,0,0,0,0,0,0,0
22004,0,0,0,0,0,0,0,0
22006,1,1,0,0,1,1,0,0
22007,0,1,1,0,0,1,1,0
22008,0,0,0,0,0,0,0,0
22009,1,0,0,0,1,0,0,0
22011,1,1,0,0,1,1,0,0
22012,1,1,0,0,1,1,0,0
22013,1,1,0,0,1,1,0,0
22014,0,1,1,0,0,1,1,0
22015,0,1,1,0,0,1,1,0
22016,1,1,0,0,1,1,0,0
22017,0,1,1,0,0,1,1,0
22018,1,1,0,0,1,1,0,0
22019,1,1,0,0,1,1,0,0
22020,0,0,0,0,0,0,0,0
22021,1,1,0,0,1,1,0,0
22022,1,1,0,0,1,1,0,0
22023,1,1,0,0,1,1,0,0
22024,1,1,0,0,1,1,0,0
22025,1,1,0,0,1,1,0,0
22027,1,0,0,0,1,0,0,0
22028,1,1,0,0,1,1,0,0
22029,1,1,0,0,1,1,0,0
22032,1,1,0,0,1,1,0,0
22035,1,1,0,0,1,1,0,0
22036,0,0,0,0,0,0,0,0
22037,0,1,1,0,0,1,1,0
22039,1,1,0,0,1,1,0,0
22040,0,1,1,0,0,1,1,0
22041,1,1,0,0,1,1,0,0
22042,1,0,0,0,1,0,0,0
22043,0,0,0,0,0,0,0,0
22044,1,1,0,0,1,1,0,0
22045,1,1,0,0,1,1,0,0
22046,1,1,0,0,1,1,0,0
22047,0,0,0,0,0,0,0,0
22048,1,0,0,0,1,0,0,0
22049,0,0,0,0,0,0,0,0
22050,1,1,0,0,1,1,0,0
22051,1,1,0,0,1,1,0,0
22052,0,0,0,0,0,0,0,0
22053,1,1,0,0,1,1,0,0
22054,0,0,0,0,0,0,0,0
22055,1,1,0,0,1,1,0,0
22057,1,1,0,0,1,1,0,0
22058,0,1,1,0,0,1,1,0
22059,0,0,0,0,0,0,0,0
22060,1,1,0,0,1,1,0,0
22061,1,1,0,0,1,1,0,0
22062,0,0,0,0,0,0,0,0
22063,1,1,0,0,0,0,0,0
22064,1,0,0,0,1,0,0,0
22066,0,0,0,0,0,0,0,0
22067,1,1,0,0,1,1,0,0
22068,1,1,0,0,1,1,0,0
22069,1,1,0,0,1,1,0,0
22072,1,0,0,0,0,0,0,0
22074,0,0,0,0,0,0,0,0
22075,1,1,0,0,1,1,0,0
22076,1,1,0,0,1,1,0,0
22077,0,0,0,0,0,0,0,0
22078,1,1,0,0,1,1,0,0
22079,1,1,0,0,1,1,0,0
22080,0,1,1,0,0,1,1,0
22081,0,0,0,0,0,0,0,0
22082,0,0,0,0,0,0,0,0
22083,1,1,0,0,1,1,0,0
22084,0,0,0,0,0,0,0,0
22085,1,1,0,0,1,1,0,0
22086,1,1,0,0,1,1,0,0
22087,0,0,0,0,0,0,0,0
22088,1,1,0,0,1,1,0,0
22089,1,1,0,0,1,1,0,0
22090,1,1,0,0,1,1,0,0
22094,0,1,1,0,0,1,1,0
22095,1,1,0,0,1,1,0,0
22096,1,0,0,0,1,0,0,0
22099,1,1,0,0,1,1,0,0
22102,0,0,0,0,0,0,0,0
22103,1,0,0,0,1,0,0,0
22105,0,1,1,0,0,1,1,0
22106,0,1,1,0,0,0,0,0
22107,0,0,0,0,0,0,0,0
22109,1,1,0,0,1,1,0,0
22110,1,1,0,0,1,1,0,0
22111,1,1,0,0,1,1,0,0
22112,1,0,0,0,1,0,0,0
22113,1,1,0,0,1,1,0,0
22114,0,0,0,0,0,0,0,0
22115,0,0,0,0,0,0,0,0
22116,0,0,0,0,0,0,0,0
22117,0,1,1,0,0,1,1,0
22119,0,0,0,0,0,0,0,0
22122,0,0,0,0,0,0,0,0
22124,1,1,0,0,1,1,0,0
22125,1,1,0,0,1,1,0,0
22126,0,0,0,0,0,0,0,0
22127,0,0,0,0,0,0,0,0
22128,0,1,1,0,0,1,1,0
22129,0,0,0,0,0,0,0,0
22130,1,1,0,0,1,1,0,0
22131,1,1,0,0,1,1,0,0
22133,1,1,0,0,1,1,0,0
22135,1,1,0,0,1,1,0,0
22136,1,1,0,0,1,1,0,0
22137,1,1,0,0,1,1,0,0
22139,0,0,0,0,0,0,0,0
22141,0,0,0,0,0,0,0,0
22142,0,0,0,0,0,0,0,0
22143,0,0,0,0,0,0,0,0
22144,0,0,0,0,0,0,0,0
22149,0,0,0,0,0,0,0,0
22150,0,0,0,0,0,0,0,0
22151,0,0,0,0,0,0,0,0
22155,0,0,0,0,0,0,0,0
22156,1,0,0,0,1,0,0,0
22157,1,1,0,0,1,1,0,0
22158,1,0,0,0,1,0,0,0
22160,0,1,1,0,0,1,1,0
22162,0,0,0,0,0,0,0,0
22163,1,1,0,0,1,1,0,0
22164,0,0,0,0,0,0,0,0
22165,0,0,0,0,0,0,0,0
22167,0,1,1,0,0,1,1,0
22168,1,1,0,0,1,1,0,0
22170,0,0,0,0,0,0,0,0
22172,0,0,0,0,0,0,0,0
22173,1,1,0,0,1,1,0,0
22174,0,1,1,0,0,1,1,0
22175,1,1,0,0,1,1,0,0
22176,0,0,0,0,0,0,0,0
22177,0,0,0,0,0,0,0,0
22178,0,1,1,0,0,1,1,0
22181,1,1,0,0,1,1,0,0
22182,1,1,0,0,1,1,0,0
22184,0,0,0,0,0,0,0,0
22186,1,1,0,0,1,1,0,0
22187,1,1,0,0,1,1,0,0
22188,1,1,0,0,1,1,0,0
22189,1,1,0,0,1,1,0,0
22190,1,1,0,0,1,1,0,0
22193,0,0,0,0,0,0,0,0
22195,0,0,0,0,0,0,0,0
22197,1,1,0,0,1,1,0,0
22199,1,1,0,0,1,1,0,0
22200,0,1,1,0,0,1,1,0
22201,1,1,0,0,1,1,0,0
22202,1,1,0,0,1,1,0,0
22203,0,0,0,0,0,0,0,0
22204,0,0,0,0,0,0,0,0
22205,1,1,0,0,1,1,0,0
22206,0,1,1,0,0,1,1,0
22207,0,1,1,0,0,0,0,0
22208,1,1,0,0,0,1,1,0
22209,1,1,0,0,1,1,0,0
22212,1,1,0,0,0,1,1,0
22213,0,1,1,0,0,1,1,0
22214,1,1,0,0,1,1,0,0
22215,0,0,0,0,0,0,0,0
22217,1,0,0,0,1,0,0,0
22218,0,0,0,0,0,0,0,0
22220,1,0,0,0,1,0,0,0
22221,1,1,0,0,1,1,0,0
22222,0,0,0,0,0,0,0,0
22223,1,1,0,0,1,1,0,0
22225,1,1,0,0,1,1,0,0
22226,1,1,0,0,1,1,0,0
22227,0,0,0,0,0,0,0,0
22228,1,1,0,0,1,1,0,0
22229,1,1,0,0,1,1,0,0
22230,0,0,0,0,0,0,0,0
22232,0,0,0,0,0,0,0,0
22233,1,1,0,0,1,1,0,0
22234,1,1,0,0,1,1,0,0
22235,1,0,0,0,1,0,0,0
22236,1,1,0,0,1,1,0,0
22239,0,0,0,0,0,0,0,0
22242,0,0,0,0,0,0,0,0
22243,1,1,0,0,1,1,0,0
22244,1,1,0,0,1,1,0,0
22245,0,0,0,0,0,0,0,0
22246,0,0,0,0,0,0,0,0
22247,1,1,0,0,1,1,0,0
22248,1,1,0,0,1,1,0,0
22249,1,1,0,0,1,1,0,0
22250,1,1,0,0,1,1,0,0
22251,0,0,0,0,0,0,0,0
22252,1,1,0,0,1,1,0,0
22253,1,1,0,0,1,1,0,0
22254,1,1,0,0,1,1,0,0
22901,1,1,0,0,1,1,0,0
22902,0,0,0,0,0,0,0,0
22903,1,1,0,0,1,1,0,0
22904,0,0,0,0,0,0,0,0
22905,0,1,1,0,0,1,1,0
22906,1,1,0,0,1,1,0,0
22907,1,1,0,0,1,1,0,0
22908,1,1,0,0,1,1,0,0
22909,1,1,0,0,1,1,0,0
23001,0,1,1,0,0,1,1,0
23002,1,0,0,0,1,0,0,0
23003,1,1,0,0,1,1,0,0
23004,0,0,0,0,0,0,0,0
23005,1,1,0,0,1,1,0,0
23006,1,1,0,0,1,1,0,0
23007,1,0,0,0,0,0,0,0
23008,0,0,0,0,0,0,0,0
23009,1,1,0,0,1,1,0,0
23010,0,0,0,0,0,0,0,0
23011,1,1,0,0,1,1,0,0
23012,1,1,0,0,1,1,0,0
23014,1,1,0,0,1,1,0,0
23015,1,1,0,0,1,1,0,0
23016,1,1,0,0,1,1,0,0
23017,1,1,0,0,1,1,0,0
23018,1,1,0,0,1,1,0,0
23019,1,1,0,0,1,1,0,0
23020,1,1,0,0,1,1,0,0
23021,1,1,0,0,1,1,0,0
23024,1,1,0,0,1,1,0,0
23025,0,1,1,0,0,1,1,0
23026,1,1,0,0,1,1,0,0
23027,1,1,0,0,1,1,0,0
23028,1,1,0,0,1,1,0,0
23029,1,1,0,0,1,1,0,0
23030,1,1,0,0,1,1,0,0
23031,1,1,0,0,1,1,0,0
23032,1,1,0,0,1,1,0,0
23033,0,0,0,0,0,0,0,0
23034,1,1,0,0,1,1,0,0
23035,1,1,0,0,1,1,0,0
23037,1,1,0,0,1,1,0,0
23038,0,0,0,0,0,0,0,0
23039,0,0,0,0,0,0,0,0
23040,1,1,0,0,1,0,0,0
23041,1,1,0,0,0,0,0,0
23042,1,1,0,0,1,1,0,0
23043,1,1,0,0,1,1,0,0
23044,1,1,0,0,1,0,0,0
23045,1,1,0,0,1,1,0,0
23046,1,1,0,0,1,1,0,0
23047,1,1,0,0,1,1,0,0
23048,0,0,0,0,0,0,0,0
23049,0,0,0,0,0,0,0,0
23050,0,1,1,0,0,1,1,0
23051,0,1,1,0,0,1,1,0
23052,1,1,0,0,1,1,0,0
23053,1,1,0,0,1,1,0,0
23054,1,1,0,0,1,1,0,0
23055,1,0,0,0,1,0,0,0
23056,1,1,0,0,1,1,0,0
23057,1,1,0,0,1,1,0,0
23058,0,0,0,0,0,0,0,0
23059,1,1,0,0,1,1,0,0
23060,1,1,0,0,1,1,0,0
23061,1,1,0,0,1,1,0,0
23062,0,0,0,0,0,0,0,0
23063,1,1,0,0,1,1,0,0
23064,1,1,0,0,1,1,0,0
23065,1,1,0,0,1,1,0,0
23066,1,1,0,0,1,1,0,0
23067,0,1,1,0,0,1,1,0
23069,0,0,0,0,0,0,0,0
23070,1,1,0,0,1,1,0,0
23071,1,1,0,0,1,1,0,0
23072,1,0,0,0,1,0,0,0
23073,1,1,0,0,1,1,0,0
23074,1,1,0,0,1,1,0,0
23075,1,1,0,0,1,1,0,0
23076,0,1,1,0,0,1,1,0
23077,1,1,0,0,1,1,0,0
23079,0,0,0,0,0,0,0,0
23080,1,1,0,0,1,1,0,0
23081,1,1,0,0,1,1,0,0
23082,0,0,0,0,0,0,0,0
23084,0,1,1,0,0,1,1,0
23085,1,1,0,0,0,0,0,0
23086,1,1,0,0,1,1,0,0
23087,1,1,0,0,1,1,0,0
23088,1,1,0,0,1,1,0,0
23090,0,0,0,0,0,0,0,0
23091,0,0,0,0,0,0,0,0
23092,1,1,0,0,1,1,0,0
23093,1,1,0,0,1,1,0,0
23094,1,1,0,0,1,1,0,0
23095,0,0,0,0,0,0,0,0
23096,1,1,0,0,1,1,0,0
23097,0,1,1,0,0,1,1,0
23098,0,0,0,0,0,0,0,0
23099,0,1,1,0,0,1,1,0
23101,1,1,0,0,1,1,0,0
23901,0,0,0,0,0,0,0,0
23902,1,1,0,0,1,1,0,0
23903,1,1,0,0,1,0,0,0
23905,1,0,0,0,1,0,0,0
24001,0,0,0,0,0,0,0,0
24002,0,1,1,0,0,1,1,0
24003,0,0,0,0,0,0,0,0
24004,0,0,0,0,0,0,0,0
24005,0,0,0,0,0,0,0,0
24006,0,0,0,0,0,0,0,0
24007,1,1,0,0,1,1,0,0
24008,0,1,1,0,0,1,1,0
24009,0,0,0,0,0,0,0,0
24010,1,0,0,0,1,0,0,0
24011,1,1,0,0,1,1,0,0
24012,0,0,0,0,0,0,0,0
24014,0,1,1,0,0,1,1,0
24015,0,1,1,0,0,1,1,0
24016,1,1,0,0,1,1,0,0
24017,0,0,0,0,0,0,0,0
24018,0,0,0,0,0,0,0,0
24019,1,1,0,0,1,1,0,0
24020,0,1,1,0,0,0,0,0
24021,1,1,0,0,1,1,0,0
24022,0,0,0,0,0,0,0,0
24023,0,0,0,0,0,0,0,0
24024,1,1,0,0,1,1,0,0
24025,0,0,0,0,0,0,0,0
24026,0,0,0,0,0,0,0,0
24027,0,0,0,0,0,0,0,0
24028,1,1,0,0,0,0,0,0
24029,1,1,0,0,0,0,0,0
24030,1,1,0,0,1,1,0,0
24031,0,0,0,0,0,0,0,0
24032,0,0,0,0,0,0,0,0
24033,0,0,0,0,0,0,0,0
24034,1,1,0,0,1,1,0,0
24036,0,0,0,0,0,0,0,0
24037,1,1,0,0,1,1,0,0
24038,0,0,0,0,0,0,0,0
24039,1,1,0,0,1,1,0,0
24040,1,1,0,0,1,1,0,0
24041,1,1,0,0,1,1,0,0
24042,0,0,0,0,0,0,0,0
24043,1,1,0,0,1,1,0,0
24044,0,1,1,0,0,1,1,0
24046,1,1,0,0,1,1,0,0
