"ESTU","CUES","CCAA","PROV","MUN","TAMUNI","AREA","DISTR","SECCION","ENTREV","P1","P2","P3","P401","P402","P403","P404","P501","P502","P601","P602","P6A","P701","P702","P801","P802","P9","P10","P10A","P11","P11A","P12","P12A","P1301","P1302","P1303","P1304","P1305","P1306","P13A","P1401","P14A01","P1402","P14A02","P1403","P14A03","P15.P17","P18","P18A","P1901","P1902","P1903","P1904","P1905","P2001.P22","P23","P23A","P23B","P23C","P24","P24A","P2501","P2502","P2503","P2504","P2505","P2506","P26","P26A","P27","P27A","P28","P29","P29A","P30.P35","P36.P38","P38A","P39","P40","P40A","P41","P42.P48","P49","P50","P51","P52","P53","P54","P55.P55A.P56","P56A","P57","P58.P58A","P59","P60","P61.P61A","P62","P63","P6401","P6402","P6403","P6404","P6501","P6502","P6503","P6504","P6505","P66","P67","P68","P69","P7001","P7002","I1","I2","I3","I4","I5","I6","I7","I8","I9","E101","E102","E103","E2","E3","E4","C1","C1A","C2","C2A","C2B","C3","FINAL","PESO","RECUERDO","OCUPAPAD","ESTUDIOS","OCUPA","CONDICION","ESTATUS"
2760,2265,1,41,38,5,1,0,0,0,1,3,3,5,2,5,5,98,NA,2,8,5,1,7,9,7,8,11,11,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA,0,81838118,3,0,1,1,8,8,3,2222218121883,2,0,0,0,1,1,8,1,3,1,3,1,3,2,4,NA,0,38,0,1531312812312333312,823,0,98,3,0,98,"98 4 7 0 0 0 0",1,602,41,4,2,42,103,3,4,11,1,502,23,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,16,1,4,3,8,NA,NA,9,5,8,5,25,1,1,NA,1,NA,NA,1,8,"1,5004",8,6,2,5,7,NA
2760,2266,1,41,38,5,1,0,0,0,1,2,2,2,1,3,5,13,NA,4,8,13,9,7,10,4,2,41,41,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,1,1,8,1,NA,0,11133112,1,1,1,1,1,1,3,222222222221131136,1,2,5,1,1,1,1,1,1,1,3,1,7,7,1,NA,2,22,0,1413131133131122176,111,1,2,1,1,3," 3 598 0 0 0 0",1,152,41,4,1,49,102,0,3,11,1,780,13,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,9,5,8,5,25,1,1,NA,1,NA,NA,1,8,"1,5004",1,1,1,7,6,NA
2760,2267,1,41,38,5,1,0,0,0,1,3,2,2,1,4,5,4,10,2,4,5,5,9,10,4,2,41,41,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,6,1,6,1,NA,0,13133232,1,2,1,1,1,1,3,2122221111113,1,1,1,1,1,1,3,3,1,3,1,3,4,3,3,NA,0,21,2,1533111133231112192,111,1,2,1,1,4," 3 2 3 0 0 0 0",1,761,41,4,1,28,513,11,7,11,4,251,21,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,22,1,NA,2,11,NA,NA,9,5,8,5,30,1,1,NA,1,NA,NA,1,8,"1,5004",1,7,6,2,9,NA
2760,2268,1,41,38,5,1,0,0,0,1,4,4,5,2,5,5,98,NA,8,8,0,9,98,9,98,8,41,41,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,1,8,NA,0,NA,0,83888338,3,0,8,1,8,8,8,2222221111884,2,0,0,0,8,8,8,1,1,1,1,1,3,4,3,NA,0,38,0,1348118831312333312,285,0,2,5,0,3,"999898 0 0 0 0",1,332,41,4,2,18,523,3,2,11,6,332,40,50,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,5,2,18,1,NA,1,9,4,NA,9,5,8,5,25,2,1,NA,1,NA,NA,1,8,"1,5004",8,3,2,3,10,NA
2760,2269,1,41,38,5,1,0,0,0,1,4,4,5,2,5,5,21,NA,4,2,14,4,7,7,98,8,41,41,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,83818338,2,0,1,1,8,8,3,2222228181888,2,0,0,0,1,1,8,1,1,1,1,1,3,3,4,NA,0,88,0,1531313311313333248,821,1,2,1,1,98,"989898 0 0 0 0",1,721,41,4,2,26,103,3,3,11,1,911,25,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,6,1,8,2,NA,1,8,NA,NA,9,5,8,5,25,2,1,NA,1,NA,NA,1,8,"1,5004",1,7,2,9,7,NA
2760,2270,1,41,38,5,1,0,0,0,1,3,3,5,1,4,5,13,22,4,5,14,9,1,9,1,8,6,6,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,13813332,8,0,1,1,1,1,3,222222222221121120,2,0,0,0,8,8,3,8,1,1,3,1,3,2,1,NA,2,31,5,1523131132232333312,111,12,30,1,23,4," 4 398 0 0 0 0",1,503,41,4,2,50,103,3,0,11,1,152,40,50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,7,NA,13,3,1,NA,9,NA,1,9,5,8,5,30,2,1,NA,1,NA,NA,1,8,"1,5004",7,5,2,1,3,NA
2760,2271,1,41,38,5,1,0,0,0,1,2,2,3,1,3,5,4,10,2,4,8,9,4,7,4,3,41,21,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,6,1,NA,0,NA,0,32113332,1,1,1,1,1,1,1,222221122221111104,1,1,4,1,1,1,3,1,2,1,3,1,4,1,2,NA,2,31,1,1143111133131111168,111,1,30,1,3,3," 2 3 7 0 0 0 0",1,960,41,4,1,49,103,10,7,12,1,522,11,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,8,NA,1,NA,NA,1,NA,NA,NA,9,5,8,5,25,2,2,1,1,NA,NA,1,8,"1,5004",1,9,6,5,7,NA
2760,2272,1,41,0,3,0,0,0,0,1,2,8,5,2,4,5,6,4,3,2,5,9,98,7,5,8,41,41,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,81133113,2,0,1,1,1,1,1,2222221131334,2,0,0,0,1,1,1,1,1,1,1,1,4,2,4,NA,0,38,0,9133111133131332608,811,2,1,1,2,3,"989898 0 0 0 0",2,711,41,4,1,25,523,6,0,30,4,304,13,92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,5,8,3,25,1,1,NA,1,NA,NA,1,8,"1,5004",2,7,4,3,9,NA
2760,2273,1,41,0,3,0,0,0,0,1,4,3,5,2,5,5,13,NA,4,3,13,9,7,4,9,8,41,41,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,8,8,NA,0,NA,0,81133132,2,0,1,1,3,3,3,2222223131134,2,0,0,0,1,1,1,1,1,1,1,1,4,2,2,NA,2,31,4,1351111133132333312,885,0,2,5,0,98,"99 3 3 0 0 0 0",2,762,41,4,1,36,523,3,1,11,1,711,23,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,7,5,8,3,25,1,1,NA,1,NA,NA,1,8,"1,5004",8,7,2,7,6,NA
2760,2274,1,41,0,3,0,0,0,0,1,3,1,2,2,4,5,20,21,5,8,98,5,98,5,98,8,41,41,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,33818338,3,0,8,1,8,8,3,2222228188884,2,0,0,0,8,8,3,8,1,8,3,8,3,3,4,NA,0,88,0,1523111133232111104,111,2,1,1,2,6,"98 8 8 0 0 0 0",1,332,41,4,1,22,523,5,7,11,6,997,90,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,3,NA,3,1,NA,NA,1,NA,NA,7,5,8,3,25,1,1,NA,1,NA,NA,1,8,"1,5004",2,3,3,9,10,NA
2760,2275,1,41,0,3,0,0,0,0,1,4,4,5,3,5,5,98,NA,8,8,0,7,9,4,7,8,11,11,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,81833138,2,0,1,1,1,1,1,222222222221121824,2,0,0,0,1,1,8,1,1,1,1,1,7,7,4,NA,0,38,0,1451313811312332288,811,99,27,1,99,4," 39898 0 0 0 0",2,600,41,4,1,65,101,0,3,11,2,711,23,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,1,5,NA,1,NA,3,NA,NA,7,5,8,3,25,2,1,NA,1,NA,NA,1,8,"1,5004",99,6,1,7,8,NA
2760,2276,1,41,0,3,0,0,0,0,1,3,4,3,1,4,5,8,13,4,5,14,4,7,7,9,2,41,41,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3,1,7,1,10,1,11138113,2,0,8,1,8,1,1,222221222111111104,2,0,0,0,1,1,1,1,1,1,1,1,3,4,1,NA,2,21,1,1342111121232332288,811,11,2,1,22,2," 29898 0 0 0 0",1,997,41,4,2,54,103,2,7,11,7,602,23,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,5,NA,1,NA,NA,NA,1,NA,NA,7,5,8,3,30,2,1,NA,1,NA,NA,1,8,"1,5004",5,11,2,6,11,NA
2760,2277,1,41,0,3,0,0,0,0,1,4,4,5,3,5,5,98,NA,8,8,0,7,10,3,98,8,41,41,1,1,4,4,NA,NA,NA,NA,NA,1,NA,97,0,0,0,0,0,88818388,8,0,8,1,8,8,8,222222222221312800,2,0,0,0,2,2,3,8,3,8,3,8,7,7,4,NA,0,88,0,2131818881813333248,881,98,99,1,99,98,"999898 0 0 0 0",2,851,41,4,2,70,223,1,2,11,2,780,13,15,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,6,NA,9,1,NA,NA,6,NA,1,7,5,8,3,25,2,1,NA,1,NA,NA,1,8,"1,5004",9,8,1,7,8,NA
2760,2278,1,41,0,3,0,0,0,0,1,4,4,5,2,5,5,98,NA,8,8,0,4,1,4,7,8,41,41,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,83888338,1,1,1,1,8,8,3,2222228111813,2,0,0,0,1,1,8,1,1,1,1,1,3,3,4,NA,0,88,0,1431811821332333312,885,0,98,5,0,98,"989898 0 0 0 0",2,863,41,4,2,18,513,2,2,11,1,911,25,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,7,3,8,1,NA,NA,9,5,NA,7,5,8,3,25,2,1,NA,1,NA,NA,1,8,"1,5004",8,8,2,9,7,NA
2760,2279,1,41,0,3,0,0,0,0,1,4,4,5,2,5,5,98,NA,8,8,0,7,9,7,4,8,41,41,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,81838118,1,1,1,1,1,8,3,2222221311111,2,0,0,0,9,9,3,3,3,8,3,8,4,3,4,NA,0,88,0,2141313821333333248,881,99,98,1,99,98,"989898 0 0 0 0",2,602,41,4,2,38,103,3,5,11,7,512,11,85,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,8,3,6,1,NA,3,5,NA,NA,7,5,8,3,25,2,1,NA,1,NA,NA,1,8,"1,5004",99,6,2,5,11,NA
2760,2280,1,41,0,3,0,0,0,0,1,4,4,5,2,5,5,4,13,2,4,5,4,7,7,4,2,41,41,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,3,8,6,1,NA,0,33113333,8,0,1,1,1,1,1,222222112213111840,2,0,0,0,1,1,3,8,1,1,1,1,3,1,2,NA,2,28,0,1353121132232333312,811,1,27,1,1,3," 3 3 3 0 0 0 0",2,513,41,4,1,64,103,2,4,11,2,513,40,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,9,1,8,1,2,NA,3,NA,NA,7,5,8,3,25,3,2,1,1,NA,NA,1,8,"1,5004",1,5,2,5,8,NA
2760,2281,1,41,0,3,1,0,0,0,1,3,3,3,3,5,5,98,NA,8,8,0,7,4,7,98,2,41,41,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,83888388,1,2,8,1,8,8,1,2222221121888,2,0,0,0,8,8,8,8,1,1,1,1,3,3,4,NA,0,88,0,1151111822312333312,811,1,3,1,1,4,"989898 0 0 0 0",1,602,41,4,1,31,103,3,2,11,1,724,23,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,2,4,NA,NA,NA,6,NA,NA,6,5,8,2,25,3,1,NA,1,NA,NA,1,8,"1,5004",1,6,2,7,6,NA
2760,2282,1,41,0,3,1,0,0,0,1,4,3,4,2,5,5,10,15,4,5,14,7,1,7,9,2,37,41,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,31233113,1,1,1,1,1,1,3,222222222221111136,2,0,0,0,1,1,3,1,1,1,1,1,4,2,1,NA,2,21,2,1433121132222312192,811,1,2,1,1,4," 3 3 3 0 0 0 0",1,602,41,4,1,51,103,2,0,11,2,711,23,45,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,12,1,NA,1,3,4,NA,6,5,8,2,30,3,1,NA,1,NA,NA,1,8,"1,5004",1,6,2,7,8,NA
2760,2283,1,41,0,3,1,0,0,0,1,4,4,5,5,5,5,19,NA,8,8,0,5,98,5,98,8,14,41,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,10,8,NA,0,NA,0,83818338,3,0,1,1,2,8,1,222222222228811808,2,0,0,0,1,2,8,8,3,3,3,3,3,3,3,NA,0,88,0,1152112821233333376,881,1,98,1,1,98,"989898 0 0 0 0",1,602,41,4,2,62,103,2,10,15,7,602,23,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,3,2,5,2,2,1,6,NA,NA,6,5,8,2,25,3,1,NA,1,NA,NA,1,8,"1,5004",1,6,2,6,11,NA
2760,2284,1,41,0,3,1,0,0,0,1,4,4,5,5,5,5,98,NA,8,8,0,7,1,7,4,8,41,41,1,1,3,2,NA,NA,NA,NA,NA,1,NA,97,0,0,0,0,0,81838118,1,1,1,1,8,8,3,222222222221121824,2,0,0,0,8,8,8,8,1,1,1,1,7,7,1,NA,2,88,0,1413123831313333248,881,1,2,1,1,3,"999898 0 0 0 0",1,794,41,4,2,67,221,0,2,11,3,722,13,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,1,3,1,NA,1,8,2,1,6,5,8,2,25,3,1,NA,1,NA,NA,1,8,"1,5004",1,7,1,7,8,NA
2760,2285,1,41,0,3,1,0,0,0,1,4,4,5,5,5,5,98,NA,8,8,0,7,9,8,98,8,41,41,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,6,8,NA,0,NA,0,31838818,1,1,1,1,8,8,2,222221222221311104,2,0,0,0,1,2,3,3,9,9,9,9,7,7,2,NA,2,38,0,2353222121312332288,811,99,99,1,99,98,"989898 0 0 0 0",1,602,41,4,1,58,322,0,8,25,1,602,13,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,5,2,13,1,NA,1,16,NA,NA,6,5,8,2,28,4,1,NA,1,NA,NA,1,8,"1,5004",99,6,1,6,7,NA
2760,2286,1,41,0,3,1,0,0,0,1,4,4,5,5,5,5,8,15,4,5,14,1,7,7,1,2,41,41,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,81838218,8,0,8,1,8,8,1,222222222223121344,2,0,0,0,8,8,3,8,3,1,3,1,3,1,2,NA,2,38,0,1513313821332333312,821,2,98,1,2,98,"98 4 4 0 0 0 0",1,602,41,4,2,52,103,2,5,11,1,911,25,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,6,NA,8,NA,NA,1,16,NA,NA,6,5,8,2,25,4,1,NA,1,NA,NA,1,8,"1,5004",2,6,2,9,7,NA
2760,2287,1,41,91,6,0,0,0,0,1,9,3,5,1,1,5,4,13,5,2,15,1,98,4,7,8,41,41,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,10,9,NA,0,NA,0,81833233,1,2,1,1,1,1,3,2222218131315,1,3,1,1,2,1,3,1,1,1,1,1,1,1,4,NA,0,31,98,1143311133931333376,111,1,99,1,1,4," 4 498 0 0 0 0",1,711,41,4,2,44,103,3,7,11,1,912,13,70,1,NA,NA,1,NA,9,16,NA,NA,NA,NA,2,2,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,NA,2,5,8,5,30,3,1,NA,1,NA,NA,1,8,"1,5004",1,7,2,9,7,NA
2760,2288,1,41,91,6,0,0,0,0,1,4,3,5,2,5,5,10,NA,5,8,13,1,8,7,98,4,99,99,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,0,11231122,8,0,1,1,8,8,1,222221112213131328,2,0,0,0,8,8,1,1,1,1,8,1,1,1,4,NA,0,81,4,1151311121112333312,811,1,28,1,1,3," 39898 0 0 0 0",1,998,41,1,2,54,313,3,0,11,1,912,11,80,1,NA,NA,NA,NA,16,18,NA,NA,NA,NA,2,2,NA,NA,NA,2,8,1,4,NA,4,NA,6,NA,2,5,8,5,30,3,2,6,1,NA,NA,1,8,"1,5004",1,9,2,9,7,NA
2760,2289,1,41,91,6,0,0,0,0,1,4,4,5,2,5,5,4,NA,5,8,98,4,99,10,99,2,99,99,9,9,9,9,NA,NA,NA,NA,NA,1,NA,97,0,0,0,0,0,81838132,1,8,8,8,8,8,8,222229999993131904,1,1,8,8,1,1,8,1,1,1,8,8,8,8,8,NA,0,39,0,1131123111818333312,811,1,2,1,1,4,"989898 0 0 0 0",1,600,41,1,2,83,222,0,99,11,3,724,40,45,1,1,NA,NA,NA,96,NA,NA,NA,NA,2,3,3,NA,NA,NA,3,NA,1,NA,1,2,2,NA,NA,3,5,8,5,30,3,1,NA,1,NA,NA,1,8,"1,5004",1,6,1,7,8,NA
2760,2290,1,41,91,6,0,0,0,0,1,1,1,1,1,1,3,9,10,4,2,9,3,1,6,9,1,41,41,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,31832113,1,1,1,1,2,3,3,8888881311313,1,2,3,2,1,1,3,1,3,1,3,3,4,4,4,NA,0,11,1,2411112233321333248,115,0,27,5,0,10," 5 9 4 0 0 0 0",1,729,41,4,1,32,103,10,10,11,1,4,11,75,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,4,4,4,4,NA,2,NA,NA,NA,3,5,8,5,30,3,1,NA,1,NA,NA,1,8,"1,5004",8,7,6,10,12,NA
2760,2291,1,41,91,6,0,0,0,0,1,3,2,3,1,5,5,4,6,2,3,5,9,1,4,6,8,41,41,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,1,8,10,8,NA,0,83228138,2,0,1,1,1,1,3,2222213121814,2,0,0,0,1,1,3,1,3,1,1,3,3,3,3,NA,0,81,4,8133121332132333568,815,0,6,5,0,5,"98 5 5 0 0 0 0",2,998,41,4,2,25,513,3,0,11,1,452,13,55,1,NA,NA,NA,NA,9,14,14,15,28,NA,2,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,5,8,5,30,4,1,NA,1,NA,NA,1,8,"1,5004",8,9,2,4,5,NA
2760,2292,1,41,91,6,0,0,0,0,1,4,4,5,1,5,5,10,NA,4,5,14,4,9,7,2,8,41,41,8,1,4,4,NA,NA,NA,NA,NA,NA,NA,6,1,NA,0,NA,0,31138118,2,0,1,1,8,1,1,222222222221111808,1,3,8,8,1,1,3,1,3,1,1,1,8,1,4,NA,0,31,98,1661311131211332352,811,98,1,1,98,6," 498 4 0 0 0 0",1,997,41,4,2,60,223,3,0,11,3,722,11,85,1,NA,NA,1,NA,16,NA,NA,NA,NA,NA,2,2,NA,NA,NA,6,NA,NA,NA,1,1,1,NA,NA,3,5,8,5,30,4,1,NA,1,NA,NA,1,8,"1,5004",9,11,2,7,8,NA
2760,2293,1,41,91,6,0,0,0,0,1,4,4,5,3,5,5,2,NA,1,8,98,1,98,9,10,2,99,99,9,9,9,9,NA,NA,NA,NA,NA,1,NA,97,0,0,0,0,0,13111231,3,0,1,8,1,1,1,222222222221811104,2,0,0,0,1,1,8,3,3,8,8,8,4,8,4,NA,0,32,0,1141311138881332352,115,0,28,5,0,5," 5 1 1 0 0 0 0",1,354,41,4,1,82,213,1,0,11,2,921,13,17,1,NA,NA,1,NA,9,16,NA,NA,NA,NA,2,2,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,3,5,8,5,30,4,1,NA,1,NA,NA,1,8,"1,5004",8,3,1,9,8,NA
2760,2294,1,41,91,6,0,0,0,0,1,4,4,5,1,5,5,98,NA,5,9,98,1,4,4,7,4,21,6,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,6,8,NA,0,NA,0,38838138,3,0,8,1,8,8,8,2122218888881,2,0,0,0,2,2,3,1,1,1,1,1,4,4,4,NA,0,32,0,2318888888888333312,821,1,6,1,1,5," 59898 0 0 0 0",1,711,41,4,1,40,423,3,0,11,4,729,23,45,1,1,1,1,1,96,NA,NA,NA,NA,2,3,3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,3,5,8,6,30,2,1,NA,1,NA,NA,1,8,"1,5004",1,7,2,7,9,NA
2760,2295,1,41,91,6,0,0,0,0,1,4,3,5,2,5,5,4,NA,5,8,14,1,4,4,98,8,41,29,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,81811132,3,0,8,1,8,8,8,2222221121818,2,0,0,0,8,8,8,8,8,8,8,8,8,1,4,NA,0,81,1,3481888111181333504,884,0,28,4,0,98," 5 9 3 0 0 0 0",2,861,41,4,2,41,103,2,6,11,4,912,23,70,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,9,NA,NA,NA,NA,NA,4,NA,NA,3,5,8,6,30,2,2,1,1,NA,NA,1,8,"1,5004",8,8,2,9,9,NA
2760,2296,1,41,91,6,0,0,0,0,1,3,4,5,1,5,5,10,NA,2,5,5,4,7,4,98,2,41,41,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,11113132,1,1,1,1,1,1,3,222222222223131392,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,NA,0,21,4,1451131133131311104,111,3,28,1,3,3," 39898 0 0 0 0",9,711,41,4,1,48,103,2,0,30,1,712,23,45,1,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,2,2,NA,NA,NA,10,4,2,2,NA,NA,3,NA,3,3,5,8,6,30,2,1,NA,1,NA,NA,1,8,"1,5004",3,7,2,7,6,NA
2760,2297,1,41,0,3,0,0,0,0,1,3,3,5,1,5,5,8,NA,5,9,15,1,4,1,4,9,41,41,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,8,1,8,1,8,1,81818218,1,1,1,9,1,1,1,222222222229111328,1,6,8,8,1,1,1,1,1,3,1,8,2,1,2,NA,2,21,1,1548831833822332160,211,1,2,1,1,99,"999999 0 0 0 0",2,711,41,4,1,65,103,2,5,11,2,713,13,20,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,NA,6,2,NA,NA,3,NA,NA,10,5,8,6,25,1,1,NA,1,NA,NA,1,8,"1,5004",1,7,2,7,8,NA
2760,2298,1,41,0,3,0,0,0,0,1,3,3,5,1,5,5,4,10,2,4,5,7,1,2,9,8,41,41,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,NA,0,11138118,3,0,8,1,8,1,3,9999998191933,2,0,0,0,2,2,3,1,1,1,1,1,3,3,2,NA,3,29,0,1531111131111332096,821,1,98,1,1,3," 3 2 2 0 0 0 0",1,863,41,4,2,27,103,5,5,11,1,430,23,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,7,NA,3,3,3,NA,NA,10,5,8,6,25,1,1,NA,1,NA,NA,1,8,"1,5004",1,8,3,4,5,NA
2760,2299,1,41,0,3,0,0,0,0,1,4,3,3,2,5,5,98,NA,5,4,14,4,9,4,1,2,41,41,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,10,1,3,1,8,1,11838122,1,1,8,8,1,1,3,222222212223191328,1,6,8,8,8,8,8,1,1,3,1,3,1,1,4,NA,0,29,0,1231121833131332096,811,1,2,1,1,3," 3 1 1 0 0 0 0",2,602,41,4,1,59,103,2,0,11,4,711,23,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,3,NA,7,NA,NA,6,4,NA,NA,10,5,8,6,25,2,1,NA,1,NA,NA,1,8,"1,5004",1,6,2,7,9,NA
2760,2300,1,41,0,3,0,0,0,0,1,3,4,5,2,5,5,10,4,3,4,7,98,98,3,2,1,41,41,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,31331111,3,0,1,1,1,1,3,9999991111112,1,2,8,8,2,2,1,1,3,1,3,1,2,2,4,NA,0,11,98,2152221331113312256,111,2,3,1,2,10,"99 5 5 0 0 0 0",1,854,41,4,1,28,103,3,7,11,1,602,13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,5,NA,3,3,3,2,NA,10,5,8,6,25,2,1,NA,1,NA,NA,1,8,"1,5004",2,8,2,6,7,NA
2760,2301,1,41,0,3,0,0,0,0,1,4,8,5,1,5,5,8,NA,4,5,13,99,7,2,99,9,41,41,1,1,8,8,NA,NA,NA,NA,NA,1,NA,97,0,0,0,0,0,91818129,1,1,8,8,8,8,8,222222222228881824,2,0,0,0,8,8,8,8,2,1,2,1,7,7,3,NA,0,99,0,1548128821812333312,821,1,2,1,1,4,"999999 0 0 0 0",2,602,41,4,2,71,221,0,7,14,2,602,23,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,5,NA,7,2,NA,6,2,NA,NA,10,5,8,6,26,2,1,NA,1,NA,NA,1,8,"1,5004",1,6,1,6,8,NA
2760,2302,1,41,0,3,0,0,0,0,1,3,4,5,1,2,5,10,NA,2,1,8,4,7,10,4,2,41,41,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,11333132,1,1,1,1,1,1,3,2222223131314,1,4,1,1,1,1,1,1,1,2,1,2,2,2,3,NA,0,21,1,1.26e+18,111,1,2,1,1,4,"99 499 0 0 0 0",2,602,41,4,1,18,523,3,3,11,4,602,23,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,6,NA,12,NA,NA,NA,6,NA,NA,10,5,8,6,26,2,1,NA,1,NA,NA,1,8,"1,5004",1,6,2,6,9,NA
2760,2303,1,41,0,3,0,0,0,0,1,3,3,1,1,3,5,10,4,5,4,14,1,9,4,9,9,41,41,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,13322133,3,0,1,1,1,1,3,9999992121312,1,2,1,3,2,2,2,3,1,1,1,1,3,3,4,NA,0,31,1,1152113222221313280,211,99,28,1,99,5,"999999 0 0 0 0",2,502,41,4,1,38,103,5,7,11,1,331,13,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,7,NA,12,1,NA,NA,8,NA,NA,10,5,8,6,26,2,1,NA,1,NA,NA,1,8,"1,5004",99,5,3,3,2,NA
